년/월/일,총수익지수,전일대비,순가격지수,전일대비,시장가격지수,전일대비
"2020/08/27","14,718.67","-7.85","10,895.78","-6.26","10,834.32","-5.78"
"2020/08/26","14,726.52","-3.97","10,902.04","-3.38","10,840.10","-2.92"
"2020/08/25","14,730.49","-1.47","10,905.41","-1.52","10,843.02","-1.08"
"2020/08/24","14,731.96","13.35","10,906.93","9.50","10,844.10","9.83"
"2020/08/21","14,718.61","-16.20","10,897.43","-13.32","10,834.27","-11.92"
"2020/08/20","14,734.80","-3.33","10,910.76","-2.90","10,846.19","-2.45"
"2020/08/19","14,738.13","-1.17","10,913.66","-1.30","10,848.64","-0.86"
"2020/08/18","14,739.30","10.45","10,914.96","7.34","10,849.51","7.69"
"2020/08/14","14,728.85","-8.20","10,907.62","-7.81","10,841.81","-6.04"
"2020/08/13","14,737.06","7.88","10,915.43","5.43","10,847.85","5.80"
"2020/08/12","14,729.18","-6.43","10,910.00","-5.21","10,842.05","-4.73"
"2020/08/11","14,735.61","6.25","10,915.21","4.22","10,846.79","4.60"
"2020/08/10","14,729.36","-9.94","10,910.99","-7.82","10,842.19","-7.32"
"2020/08/07","14,739.30","-2.61","10,918.81","-3.22","10,849.50","-1.92"
"2020/08/06","14,741.91","-1.76","10,922.03","-1.74","10,851.43","-1.30"
"2020/08/05","14,743.68","3.97","10,923.77","2.53","10,852.72","2.93"
"2020/08/04","14,739.70","-3.05","10,921.24","-2.70","10,849.80","-2.25"
"2020/08/03","14,742.76","-1.20","10,923.94","-1.32","10,852.05","-0.89"
"2020/07/31","14,743.96","1.38","10,925.26","-0.26","10,852.93","1.01"
"2020/07/30","14,742.58","10.98","10,925.52","7.73","10,851.92","8.08"
"2020/07/29","14,731.61","4.65","10,917.79","3.03","10,843.84","3.42"
"2020/07/28","14,726.96","-6.27","10,914.76","-5.09","10,840.42","-4.61"
"2020/07/27","14,733.23","-1.20","10,919.85","-1.32","10,845.03","-0.89"
"2020/07/24","14,734.43","3.23","10,921.17","1.12","10,845.92","2.38"
"2020/07/23","14,731.20","5.12","10,920.05","3.38","10,843.54","3.77"
"2020/07/22","14,726.08","6.27","10,916.67","4.23","10,839.77","4.62"
"2020/07/21","14,719.81","-6.67","10,912.44","-5.39","10,835.16","-4.91"
"2020/07/20","14,726.49","4.80","10,917.83","3.14","10,840.07","3.53"
"2020/07/17","14,721.69","9.20","10,914.69","5.56","10,836.54","6.77"
"2020/07/16","14,712.49","12.83","10,909.13","9.11","10,829.77","9.45"
"2020/07/15","14,699.66","2.50","10,900.02","1.43","10,820.32","1.84"
"2020/07/14","14,697.16","1.98","10,898.59","1.05","10,818.48","1.46"
"2020/07/13","14,695.17","-7.67","10,897.54","-6.13","10,817.02","-5.65"
"2020/07/10","14,702.85","-0.01","10,903.67","-1.29","10,822.67","-0.01"
"2020/07/09","14,702.86","-3.53","10,904.96","-3.05","10,822.68","-2.60"
"2020/07/08","14,706.39","2.69","10,908.02","1.57","10,825.28","1.98"
"2020/07/07","14,703.70","7.34","10,906.45","5.03","10,823.30","5.40"
"2020/07/06","14,696.36","-7.78","10,901.42","-6.21","10,817.89","-5.73"
"2020/07/03","14,704.14","-0.03","10,907.63","-1.30","10,823.62","-0.02"
"2020/07/02","14,704.17","9.01","10,908.93","6.27","10,823.64","6.63"
"2020/07/01","14,695.16","-2.02","10,902.66","-1.93","10,817.01","-1.49"
"2020/06/30","14,697.19","-4.66","10,904.59","-3.89","10,818.50","-3.43"
"2020/06/29","14,701.85","-7.84","10,908.49","-6.26","10,821.94","-5.77"
"2020/06/26","14,709.69","1.24","10,914.75","-0.36","10,827.71","0.91"
"2020/06/25","14,708.45","2.00","10,915.11","1.06","10,826.79","1.47"
"2020/06/24","14,706.45","5.36","10,914.05","3.55","10,825.32","3.94"
"2020/06/23","14,701.10","10.19","10,910.50","7.15","10,821.38","7.50"
"2020/06/22","14,690.91","3.14","10,903.35","1.91","10,813.88","2.31"
"2020/06/19","14,687.77","-7.89","10,901.44","-7.15","10,811.57","-5.81"
"2020/06/18","14,695.66","21.17","10,908.59","15.31","10,817.38","15.58"
"2020/06/17","14,674.49","-7.25","10,893.28","-5.82","10,801.80","-5.34"
"2020/06/16","14,681.74","6.28","10,899.10","4.24","10,807.14","4.62"
"2020/06/15","14,675.46","-13.99","10,894.86","-10.82","10,802.51","-10.30"
"2020/06/12","14,689.45","0.12","10,905.67","-1.16","10,812.81","0.09"
"2020/06/11","14,689.33","-0.24","10,906.83","-0.59","10,812.72","-0.17"
"2020/06/10","14,689.56","2.92","10,907.42","1.76","10,812.89","-48.93"
"2020/06/09","14,686.64","22.76","10,905.66","16.58","10,861.82","16.83"
"2020/06/08","14,663.88","1.79","10,889.07","0.92","10,844.99","1.32"
"2020/06/05","14,662.10","-5.55","10,888.15","-5.39","10,843.67","-4.10"
"2020/06/04","14,667.64","-6.41","10,893.54","-5.20","10,847.77","-4.74"
"2020/06/03","14,674.05","-16.89","10,898.75","-13.03","10,852.51","-12.49"
"2020/06/02","14,690.95","4.99","10,911.78","3.31","10,865.00","3.69"
"2020/06/01","14,685.96","-9.68","10,908.47","-7.65","10,861.31","-7.16"
"2020/05/29","14,695.64","4.71","10,916.12","2.27","10,868.47","3.48"
"2020/05/28","14,690.93","8.42","10,913.85","5.88","10,864.99","6.23"
"2020/05/27","14,682.50","-1.58","10,907.97","-1.59","10,858.76","-1.17"
"2020/05/26","14,684.08","-13.52","10,909.57","-10.51","10,859.93","-10.00"
"2020/05/25","14,697.60","7.82","10,920.08","5.43","10,869.92","5.79"
"2020/05/22","14,689.77","10.15","10,914.65","6.34","10,864.14","7.51"
"2020/05/21","14,679.62","5.65","10,908.31","3.80","10,856.63","4.18"
"2020/05/20","14,673.97","2.00","10,904.51","1.07","10,852.45","1.48"
"2020/05/19","14,671.98","2.90","10,903.44","1.75","10,850.97","2.14"
"2020/05/18","14,669.08","-4.28","10,901.69","-3.61","10,848.83","-3.16"
"2020/05/15","14,673.36","1.02","10,905.30","-0.49","10,851.99","0.75"
"2020/05/14","14,672.34","-0.22","10,905.79","-0.58","10,851.24","-0.16"
"2020/05/13","14,672.56","10.01","10,906.37","7.06","10,851.41","7.40"
"2020/05/12","14,662.55","19.56","10,899.31","14.20","10,844.00","14.47"
"2020/05/11","14,642.99","-8.14","10,885.11","-6.49","10,829.54","-6.02"
"2020/05/08","14,651.13","12.37","10,891.61","7.99","10,835.55","9.15"
"2020/05/07","14,638.76","9.97","10,883.62","7.03","10,826.41","7.37"
"2020/05/06","14,628.79","2.74","10,876.59","1.63","10,819.03","2.03"
"2020/05/04","14,626.05","13.77","10,874.96","9.45","10,817.01","10.18"
"2020/04/29","14,612.28","20.19","10,865.51","13.00","10,806.83","14.93"
"2020/04/28","14,592.09","-2.94","10,852.51","-2.61","10,791.89","-2.17"
"2020/04/27","14,595.03","-8.18","10,855.12","-6.53","10,794.07","-6.05"
"2020/04/24","14,603.22","14.10","10,861.65","9.28","10,800.12","10.43"
"2020/04/23","14,589.12","0.25","10,852.37","-0.23","10,789.69","0.18"
"2020/04/22","14,588.87","-9.02","10,852.60","-7.15","10,789.51","-6.67"
"2020/04/21","14,597.88","-7.72","10,859.75","-6.18","10,796.18","-5.71"
"2020/04/20","14,605.60","1.85","10,865.93","0.97","10,801.89","1.37"
"2020/04/17","14,603.75","-8.45","10,864.96","-7.56","10,800.51","-6.25"
"2020/04/16","14,612.20","9.92","10,872.52","6.99","10,806.77","7.34"
"2020/04/14","14,602.28","1.25","10,865.53","0.10","10,799.43","0.92"
"2020/04/13","14,601.04","-9.45","10,865.43","-7.48","10,798.51","-6.99"
"2020/04/10","14,610.49","6.37","10,872.90","3.51","10,805.50","4.71"
"2020/04/09","14,604.12","16.53","10,869.39","11.93","10,800.79","12.22"
"2020/04/08","14,587.59","18.82","10,857.47","13.64","10,788.56","13.92"
"2020/04/07","14,568.77","0.68","10,843.82","0.09","10,774.64","0.50"
"2020/04/06","14,568.09","8.84","10,843.73","6.19","10,774.14","6.54"
"2020/04/03","14,559.24","-6.65","10,837.54","-6.21","10,767.60","-4.92"
"2020/04/02","14,565.89","19.04","10,843.76","13.81","10,772.52","14.08"
"2020/04/01","14,546.85","-9.87","10,829.95","-7.79","10,758.43","-7.30"
"2020/03/31","14,556.72","15.06","10,837.74","10.83","10,765.74","11.14"
"2020/03/30","14,541.66","-19.07","10,826.90","-14.66","10,754.60","-14.10"
"2020/03/27","14,560.73","6.29","10,841.56","3.45","10,768.70","4.65"
"2020/03/26","14,554.44","27.14","10,838.11","19.85","10,764.04","20.07"
"2020/03/25","14,527.30","20.41","10,818.26","14.82","10,743.97","15.09"
"2020/03/24","14,506.89","20.39","10,803.43","14.82","10,728.88","15.08"
"2020/03/23","14,486.50","-33.77","10,788.62","-25.64","10,713.80","-24.98"
"2020/03/20","14,520.27","45.98","10,814.26","33.09","10,738.78","34.01"
"2020/03/19","14,474.29","-86.98","10,781.16","-65.38","10,704.77","-64.33"
"2020/03/18","14,561.28","-24.68","10,846.55","-18.85","10,769.10","-18.25"
"2020/03/17","14,585.96","13.05","10,865.40","9.33","10,787.36","9.65"
"2020/03/16","14,572.91","58.20","10,856.07","43.01","10,777.71","43.04"
"2020/03/13","14,514.72","-64.28","10,813.07","-49.50","10,734.67","-47.54"
"2020/03/12","14,578.99","7.29","10,862.57","4.96","10,782.20","5.39"
"2020/03/11","14,571.70","3.39","10,857.61","2.05","10,776.82","2.51"
"2020/03/10","14,568.31","-23.15","10,855.56","-17.83","10,774.31","-41.49"
"2020/03/09","14,591.46","23.41","10,873.39","17.05","10,815.79","17.35"
"2020/03/06","14,568.05","-11.78","10,856.35","-10.29","10,798.44","-8.73"
"2020/03/05","14,579.83","-13.00","10,866.64","-10.23","10,807.17","-9.63"
"2020/03/04","14,592.83","37.17","10,876.86","27.36","10,816.81","27.55"
"2020/03/03","14,555.66","0.79","10,849.51","0.10","10,789.25","0.58"
"2020/03/02","14,554.87","-12.56","10,849.41","-9.90","10,788.67","-9.31"
"2020/02/28","14,567.43","48.31","10,859.31","34.72","10,797.98","35.81"
"2020/02/27","14,519.13","-23.70","10,824.59","-18.24","10,762.17","-17.57"
"2020/02/26","14,542.83","14.71","10,842.83","10.53","10,779.74","10.90"
"2020/02/25","14,528.12","-12.61","10,832.30","-9.94","10,768.84","-9.35"
"2020/02/24","14,540.73","13.68","10,842.24","9.76","10,778.19","10.14"
"2020/02/21","14,527.04","26.32","10,832.48","18.25","10,768.04","19.51"
"2020/02/20","14,500.72","20.29","10,814.23","14.71","10,748.53","15.04"
"2020/02/19","14,480.43","-4.81","10,799.52","-4.09","10,733.49","-3.57"
"2020/02/18","14,485.25","16.12","10,803.61","11.58","10,737.06","11.95"
"2020/02/17","14,469.13","12.31","10,792.03","8.73","10,725.11","9.12"
"2020/02/14","14,456.82","-21.76","10,783.30","-17.77","10,715.99","-16.13"
"2020/02/13","14,478.58","9.74","10,801.07","6.81","10,732.12","7.22"
"2020/02/12","14,468.84","-2.68","10,794.26","-2.49","10,724.90","-1.98"
"2020/02/11","14,471.52","1.39","10,796.75","0.55","10,726.89","1.03"
"2020/02/10","14,470.13","-5.52","10,796.20","-4.62","10,725.86","-4.09"
"2020/02/07","14,475.65","11.08","10,800.83","6.83","10,729.95","8.21"
"2020/02/06","14,464.57","1.08","10,794.00","0.32","10,721.74","0.80"
"2020/02/05","14,463.49","11.86","10,793.68","8.39","10,720.94","8.79"
"2020/02/04","14,451.63","-21.81","10,785.28","-16.83","10,712.15","-16.16"
"2020/02/03","14,473.44","8.29","10,802.11","5.72","10,728.31","6.14"
"2020/01/31","14,465.15","1.07","10,796.39","-0.66","10,722.17","0.79"
"2020/01/30","14,464.08","9.39","10,797.05","6.55","10,721.37","6.96"
"2020/01/29","14,454.69","9.27","10,790.51","6.45","10,714.41","6.87"
"2020/01/28","14,445.42","36.48","10,784.05","26.84","10,707.54","27.04"
"2020/01/23","14,408.94","14.44","10,757.22","8.37","10,680.50","10.71"
"2020/01/22","14,394.50","-19.94","10,748.84","-15.42","10,669.79","-14.78"
"2020/01/21","14,414.43","24.45","10,764.27","17.82","10,684.57","18.12"
"2020/01/20","14,389.99","-11.81","10,746.44","-9.33","10,666.45","-8.75"
"2020/01/17","14,401.79","0.66","10,755.78","-0.97","10,675.20","0.49"
"2020/01/16","14,401.13","-13.51","10,756.75","-10.61","10,674.71","-10.01"
"2020/01/15","14,414.64","0.05","10,767.36","-0.45","10,684.72","0.04"
"2020/01/14","14,414.59","14.21","10,767.81","10.16","10,684.69","10.54"
"2020/01/13","14,400.38","2.67","10,757.65","1.51","10,674.15","1.98"
"2020/01/10","14,397.71","-2.04","10,756.14","-3.00","10,672.17","-1.51"
"2020/01/09","14,399.75","-23.04","10,759.14","-17.75","10,673.69","-17.08"
"2020/01/08","14,422.79","-8.45","10,776.89","-6.82","10,690.77","-6.26"
"2020/01/07","14,431.24","-26.87","10,783.70","-20.62","10,697.03","-19.92"
"2020/01/06","14,458.11","-2.73","10,804.32","-2.53","10,716.95","-2.02"
"2020/01/03","14,460.84","25.59","10,806.85","17.70","10,718.97","18.97"
"2020/01/02","14,435.25","17.39","10,789.16","12.54","10,700.00","12.89"
