년/월/일,총수익지수,전일대비,순가격지수,전일대비,시장가격지수,전일대비
"2015/11/03","13,259.92","-5.42","10,681.18","-4.94","10,625.57","-4.35"
"2015/11/02","13,265.34","-1.32","10,686.11","-1.62","10,629.92","-1.06"
"2015/10/30","13,266.67","-5.80","10,687.73","-6.34","10,630.98","-4.65"
"2015/10/29","13,272.47","-4.28","10,694.07","-4.01","10,635.63","-3.43"
"2015/10/28","13,276.75","4.38","10,698.08","3.00","10,639.06","3.51"
"2015/10/27","13,272.36","7.24","10,695.08","5.32","10,635.55","5.80"
"2015/10/26","13,265.12","4.03","10,689.75","2.72","10,629.74","3.23"
"2015/10/23","13,261.10","4.24","10,687.04","1.80","10,626.52","3.40"
"2015/10/22","13,256.86","-2.71","10,685.24","-2.74","10,623.12","-2.17"
"2015/10/21","13,259.57","-3.28","10,687.98","-3.21","10,625.29","-2.63"
"2015/10/20","13,262.85","-8.58","10,691.19","-7.50","10,627.92","-6.88"
"2015/10/19","13,271.43","-0.89","10,698.69","-1.27","10,634.80","-0.71"
"2015/10/16","13,272.33","4.32","10,699.96","1.86","10,635.51","3.46"
"2015/10/15","13,268.01","16.05","10,698.10","12.46","10,632.06","12.86"
"2015/10/14","13,251.96","-4.33","10,685.63","-4.06","10,619.19","-3.47"
"2015/10/13","13,256.29","3.96","10,689.69","2.66","10,622.66","3.17"
"2015/10/12","13,252.33","-13.48","10,687.03","-11.47","10,619.49","-10.81"
"2015/10/08","13,265.82","1.46","10,698.50","-1.00","10,630.30","1.17"
"2015/10/07","13,264.35","-11.60","10,699.50","-9.95","10,629.13","-9.30"
"2015/10/06","13,275.96","-5.71","10,709.45","-5.17","10,638.42","-4.57"
"2015/10/05","13,281.67","6.31","10,714.62","4.57","10,643.00","5.06"
"2015/10/02","13,275.35","7.13","10,710.05","4.14","10,637.94","5.71"
"2015/10/01","13,268.22","-11.79","10,705.91","-10.09","10,632.23","-9.44"
"2015/09/30","13,280.01","21.84","10,716.00","17.15","10,641.67","17.50"
"2015/09/25","13,258.17","7.91","10,698.85","3.68","10,624.17","6.34"
"2015/09/24","13,250.25","-3.75","10,695.17","-3.58","10,617.82","-3.00"
"2015/09/23","13,254.00","3.53","10,698.75","2.32","10,620.83","2.83"
"2015/09/22","13,250.46","-1.40","10,696.43","-1.68","10,617.99","-1.12"
"2015/09/21","13,251.86","9.42","10,698.11","7.08","10,619.11","7.55"
"2015/09/18","13,242.44","25.56","10,691.02","19.07","10,611.57","20.48"
"2015/09/17","13,216.89","-2.56","10,671.95","-2.62","10,591.09","-2.05"
"2015/09/16","13,219.44","-6.32","10,674.57","-5.67","10,593.14","-5.07"
"2015/09/15","13,225.77","6.85","10,680.24","5.01","10,598.21","5.49"
"2015/09/14","13,218.91","-5.39","10,675.23","-5.02","10,592.71","-4.32"
"2015/09/11","13,224.30","-1.20","10,680.25","-2.93","10,597.03","-0.96"
"2015/09/10","13,225.50","11.33","10,683.18","8.57","10,597.99","-25.67"
"2015/09/09","13,214.17","-4.83","10,674.61","-4.58","10,623.66","-3.88"
"2015/09/08","13,219.00","-3.93","10,679.19","-3.85","10,627.55","-3.16"
"2015/09/07","13,222.94","-0.15","10,683.03","-0.77","10,630.71","-0.12"
"2015/09/04","13,223.09","14.55","10,683.81","9.89","10,630.83","11.69"
"2015/09/03","13,208.54","5.94","10,673.92","4.18","10,619.14","4.77"
"2015/09/02","13,202.61","10.65","10,669.73","8.02","10,614.36","8.56"
"2015/09/01","13,191.96","2.26","10,661.72","1.19","10,605.80","1.81"
"2015/08/31","13,189.70","-3.91","10,660.53","-3.83","10,603.99","-3.14"
"2015/08/28","13,193.61","-3.12","10,664.36","-4.48","10,607.13","-2.51"
"2015/08/27","13,196.73","3.37","10,668.84","2.09","10,609.64","2.71"
"2015/08/26","13,193.36","-4.94","10,666.75","-4.67","10,606.93","-3.97"
"2015/08/25","13,198.31","-6.77","10,671.42","-6.16","10,610.90","-5.44"
"2015/08/24","13,205.08","9.83","10,677.58","7.35","10,616.35","7.90"
"2015/08/21","13,195.25","5.64","10,670.23","2.64","10,608.45","4.53"
"2015/08/20","13,189.61","10.03","10,667.58","7.51","10,603.91","8.06"
"2015/08/19","13,179.58","-5.01","10,660.07","-4.72","10,595.85","-4.02"
"2015/08/18","13,184.59","3.00","10,664.79","1.80","10,599.88","2.41"
"2015/08/17","13,181.59","3.95","10,663.00","2.56","10,597.46","3.17"
"2015/08/13","13,177.64","-7.18","10,660.44","-8.44","10,594.29","-5.78"
"2015/08/12","13,184.82","14.64","10,668.87","11.26","10,600.07","11.77"
"2015/08/11","13,170.18","9.31","10,657.61","6.93","10,588.30","7.49"
"2015/08/10","13,160.87","13.13","10,650.68","10.03","10,580.81","10.55"
"2015/08/07","13,147.74","3.39","10,640.65","0.82","10,570.25","2.73"
"2015/08/06","13,144.35","3.43","10,639.83","2.14","10,567.53","2.76"
"2015/08/05","13,140.92","-5.36","10,637.69","-5.01","10,564.77","-4.31"
"2015/08/04","13,146.28","-5.82","10,642.69","-5.38","10,569.08","-4.68"
"2015/08/03","13,152.09","6.62","10,648.08","4.74","10,573.75","5.32"
"2015/07/31","13,145.48","-11.99","10,643.34","-11.70","10,568.43","-9.64"
"2015/07/30","13,157.47","-5.52","10,655.04","-5.14","10,578.07","-4.44"
"2015/07/29","13,162.99","4.39","10,660.18","2.92","10,582.51","3.53"
"2015/07/28","13,158.60","-8.34","10,657.26","-7.43","10,578.98","-6.71"
"2015/07/27","13,166.94","1.89","10,664.69","0.89","10,585.69","1.52"
"2015/07/24","13,165.05","2.73","10,663.80","0.28","10,584.17","2.20"
"2015/07/23","13,162.32","18.15","10,663.52","14.12","10,581.97","14.59"
"2015/07/22","13,144.17","9.59","10,649.40","7.16","10,567.38","7.71"
"2015/07/21","13,134.57","3.06","10,642.24","1.84","10,559.67","2.46"
"2015/07/20","13,131.51","3.47","10,640.40","2.17","10,557.20","2.79"
"2015/07/17","13,128.04","5.33","10,638.23","2.39","10,554.42","4.29"
"2015/07/16","13,122.71","2.56","10,635.83","1.44","10,550.13","2.06"
"2015/07/15","13,120.15","3.07","10,634.40","1.85","10,548.07","2.47"
"2015/07/14","13,117.07","3.07","10,632.54","1.85","10,545.60","2.47"
"2015/07/13","13,114.00","2.02","10,630.69","1.00","10,543.13","1.63"
"2015/07/10","13,111.98","-2.35","10,629.69","-3.85","10,541.50","-1.89"
"2015/07/09","13,114.32","-3.04","10,633.54","-3.12","10,543.39","-2.44"
"2015/07/08","13,117.36","10.00","10,636.66","7.49","10,545.83","8.04"
"2015/07/07","13,107.36","-0.58","10,629.17","-1.12","10,537.79","-0.46"
"2015/07/06","13,107.93","9.18","10,630.29","6.82","10,538.25","7.38"
"2015/07/03","13,098.75","4.31","10,623.47","1.56","10,530.87","3.46"
"2015/07/02","13,094.44","-12.80","10,621.91","-11.07","10,527.40","-10.29"
"2015/07/01","13,107.25","-3.10","10,632.97","-3.17","10,537.70","-2.49"
"2015/06/30","13,110.34","0.66","10,636.14","-0.11","10,540.19","0.53"
"2015/06/29","13,109.68","10.69","10,636.25","8.05","10,539.66","8.59"
"2015/06/26","13,099.00","2.42","10,628.20","0.02","10,531.07","1.94"
"2015/06/25","13,096.58","-2.77","10,628.18","-2.90","10,529.12","-2.22"
"2015/06/24","13,099.35","-3.72","10,631.08","-3.67","10,531.35","-2.99"
"2015/06/23","13,103.06","-1.26","10,634.75","-1.67","10,534.33","-1.01"
"2015/06/22","13,104.32","-10.84","10,636.42","-9.47","10,535.34","-8.72"
"2015/06/19","13,115.16","8.32","10,645.89","4.82","10,544.06","6.69"
"2015/06/18","13,106.85","13.26","10,641.07","10.14","10,537.38","10.66"
"2015/06/17","13,093.59","-16.21","10,630.93","-13.84","10,526.72","-13.03"
"2015/06/16","13,109.80","-1.89","10,644.77","-2.18","10,539.75","-1.52"
"2015/06/15","13,111.69","0.86","10,646.95","-0.01","10,541.27","0.69"
"2015/06/12","13,110.83","18.17","10,646.96","12.66","10,540.58","14.61"
"2015/06/11","13,092.65","-12.97","10,634.30","-11.26","10,525.96","-10.42"
"2015/06/10","13,105.62","-12.50","10,645.57","-10.97","10,536.38","-91.79"
"2015/06/09","13,118.12","4.55","10,656.54","3.02","10,628.17","3.68"
"2015/06/08","13,113.57","3.89","10,653.52","2.48","10,624.49","3.15"
"2015/06/05","13,109.68","13.70","10,651.04","9.09","10,621.34","11.10"
"2015/06/04","13,095.99","-5.57","10,641.95","-5.28","10,610.24","-4.51"
"2015/06/03","13,101.56","-14.77","10,647.23","-12.83","10,614.75","-11.97"
"2015/06/02","13,116.32","2.57","10,660.07","1.39","10,626.72","2.08"
"2015/06/01","13,113.76","-3.36","10,658.67","-3.47","10,624.64","-2.72"
"2015/05/29","13,117.11","27.38","10,662.14","20.32","10,627.36","22.19"
"2015/05/28","13,089.73","8.78","10,641.82","6.49","10,605.17","7.11"
"2015/05/27","13,080.95","15.38","10,635.33","11.90","10,598.06","12.46"
"2015/05/26","13,065.58","8.52","10,623.43","6.28","10,585.60","6.90"
"2015/05/22","13,057.05","9.08","10,617.15","4.59","10,578.70","7.35"
"2015/05/21","13,047.98","-2.39","10,612.56","-2.67","10,571.35","-1.94"
"2015/05/20","13,050.37","12.46","10,615.24","9.51","10,573.28","10.09"
"2015/05/19","13,037.91","-4.30","10,605.73","-4.25","10,563.19","-3.49"
"2015/05/18","13,042.21","-1.58","10,609.98","-2.01","10,566.68","-1.28"
"2015/05/15","13,043.80","-9.93","10,611.99","-10.29","10,567.96","-8.04"
"2015/05/14","13,053.73","9.28","10,622.28","6.90","10,576.00","7.52"
"2015/05/13","13,044.45","29.02","10,615.38","23.10","10,568.49","23.51"
"2015/05/12","13,015.42","-29.71","10,592.29","-25.09","10,544.97","-24.07"
"2015/05/11","13,045.14","-3.68","10,617.38","-3.73","10,569.04","-2.98"
"2015/05/08","13,048.82","45.34","10,621.11","35.06","10,572.02","36.74"
"2015/05/07","13,003.47","0.48","10,586.05","-0.32","10,535.29","0.39"
"2015/05/06","13,002.99","-33.13","10,586.37","-27.90","10,534.90","-26.84"
"2015/05/04","13,036.12","-19.34","10,614.27","-17.30","10,561.74","-15.67"
"2015/04/30","13,055.47","-1.33","10,631.57","-3.95","10,577.41","-1.07"
"2015/04/29","13,056.79","-7.42","10,635.52","-6.80","10,578.48","-6.01"
"2015/04/28","13,064.21","-17.41","10,642.32","-15.00","10,584.50","-14.11"
"2015/04/27","13,081.62","0.19","10,657.32","-0.56","10,598.60","0.16"
"2015/04/24","13,081.43","-13.24","10,657.87","-13.01","10,598.45","-10.73"
"2015/04/23","13,094.67","-14.42","10,670.88","-12.54","10,609.17","-11.68"
"2015/04/22","13,109.09","-1.83","10,683.43","-2.22","10,620.85","-1.48"
"2015/04/21","13,110.92","-5.02","10,685.64","-4.83","10,622.34","-4.07"
"2015/04/20","13,115.94","-0.84","10,690.48","-1.41","10,626.40","-0.68"
"2015/04/17","13,116.78","15.72","10,691.88","10.75","10,627.09","12.73"
"2015/04/16","13,101.06","-3.67","10,681.13","-3.72","10,614.35","-2.97"
"2015/04/15","13,104.73","6.38","10,684.85","4.52","10,617.32","5.17"
"2015/04/14","13,098.35","-1.65","10,680.34","-2.07","10,612.16","-1.34"
"2015/04/13","13,100.01","-6.33","10,682.41","-5.91","10,613.50","-5.13"
"2015/04/10","13,106.33","-6.59","10,688.31","-7.55","10,618.62","-5.34"
"2015/04/09","13,112.92","15.50","10,695.86","12.00","10,623.96","12.56"
"2015/04/08","13,097.42","-1.67","10,683.86","-2.08","10,611.41","-1.35"
"2015/04/07","13,099.09","-3.80","10,685.94","-3.83","10,612.76","-3.08"
"2015/04/06","13,102.89","2.00","10,689.77","0.93","10,615.83","1.62"
"2015/04/03","13,100.89","3.80","10,688.85","0.98","10,614.21","3.08"
"2015/04/02","13,097.08","3.02","10,687.87","1.77","10,611.13","2.45"
"2015/04/01","13,094.06","-0.30","10,686.10","-0.96","10,608.68","-0.24"
"2015/03/31","13,094.36","5.99","10,687.06","4.20","10,608.92","4.86"
"2015/03/30","13,088.36","12.39","10,682.86","9.45","10,604.07","10.04"
"2015/03/27","13,075.98","6.63","10,673.41","3.30","10,594.03","5.37"
"2015/03/26","13,069.34","1.20","10,670.11","0.27","10,588.65","0.98"
"2015/03/25","13,068.14","7.88","10,669.84","5.75","10,587.68","6.38"
"2015/03/24","13,060.26","0.65","10,664.09","-0.18","10,581.30","0.53"
"2015/03/23","13,059.61","3.06","10,664.27","1.79","10,580.77","2.48"
"2015/03/20","13,056.55","12.19","10,662.48","7.86","10,578.29","9.88"
"2015/03/19","13,044.36","13.66","10,654.62","10.49","10,568.41","11.06"
"2015/03/18","13,030.70","8.48","10,644.13","6.25","10,557.35","6.87"
"2015/03/17","13,022.22","-4.74","10,637.88","-4.60","10,550.48","-3.84"
"2015/03/16","13,026.96","5.62","10,642.48","3.81","10,554.31","4.55"
"2015/03/13","13,021.34","10.60","10,638.67","6.28","10,549.76","8.59"
"2015/03/12","13,010.74","0.41","10,632.39","-0.47","10,541.17","0.33"
"2015/03/11","13,010.33","18.45","10,632.86","14.34","10,540.84","14.95"
"2015/03/10","12,991.88","-4.62","10,618.51","-4.62","10,525.89","-50.75"
"2015/03/09","12,996.50","0.45","10,623.13","-0.44","10,576.65","0.37"
"2015/03/06","12,996.05","12.98","10,623.56","8.27","10,576.28","10.56"
"2015/03/05","12,983.07","6.96","10,615.29","4.93","10,565.72","5.66"
"2015/03/04","12,976.12","1.48","10,610.36","0.41","10,560.06","1.20"
"2015/03/03","12,974.64","0.93","10,609.96","-0.04","10,558.86","0.76"
"2015/03/02","12,973.71","11.17","10,610.00","8.40","10,558.10","9.09"
"2015/02/27","12,962.54","5.86","10,601.60","2.40","10,549.01","4.77"
"2015/02/26","12,956.69","2.12","10,599.20","0.94","10,544.24","1.73"
"2015/02/25","12,954.56","12.90","10,598.26","9.83","10,542.52","10.50"
"2015/02/24","12,941.67","-1.26","10,588.43","-1.85","10,532.02","-1.03"
"2015/02/23","12,942.93","-2.86","10,590.28","-3.17","10,533.05","-2.32"
"2015/02/17","12,945.79","22.99","10,593.45","14.10","10,535.37","18.71"
"2015/02/16","12,922.80","-18.50","10,579.35","-16.07","10,516.67","-15.06"
"2015/02/13","12,941.30","9.80","10,595.42","5.66","10,531.72","7.98"
"2015/02/12","12,931.50","-7.68","10,589.77","-7.15","10,523.75","-6.25"
"2015/02/11","12,939.18","2.52","10,596.91","1.27","10,530.00","2.05"
"2015/02/10","12,936.66","-27.86","10,595.65","-23.79","10,527.95","-22.67"
"2015/02/09","12,964.52","-5.76","10,619.43","-5.56","10,550.62","-4.69"
"2015/02/06","12,970.28","5.65","10,625.00","2.23","10,555.31","4.60"
"2015/02/05","12,964.63","-6.11","10,622.77","-5.85","10,550.71","-4.97"
"2015/02/04","12,970.74","-7.61","10,628.62","-7.09","10,555.68","-6.19"
"2015/02/03","12,978.35","18.73","10,635.70","14.64","10,561.87","15.25"
"2015/02/02","12,959.61","-2.83","10,621.06","-3.15","10,546.63","-2.30"
"2015/01/30","12,962.45","9.46","10,624.21","5.37","10,548.93","7.70"
"2015/01/29","12,952.98","3.40","10,618.84","1.99","10,541.23","2.77"
"2015/01/28","12,949.59","9.93","10,616.84","7.38","10,538.47","8.08"
"2015/01/27","12,939.66","0.01","10,609.47","-0.80","10,530.39","0.01"
"2015/01/26","12,939.65","4.79","10,610.27","3.14","10,530.38","3.90"
"2015/01/23","12,934.86","15.87","10,607.13","10.66","10,526.48","12.92"
"2015/01/22","12,918.99","-4.37","10,596.47","-4.42","10,513.56","-3.56"
"2015/01/21","12,923.36","-8.02","10,600.88","-7.43","10,517.12","-6.53"
"2015/01/20","12,931.38","4.76","10,608.31","3.12","10,523.65","3.87"
"2015/01/19","12,926.62","-7.50","10,605.19","-7.00","10,519.78","-6.10"
"2015/01/16","12,934.12","15.76","10,612.19","10.57","10,525.88","12.82"
"2015/01/15","12,918.36","-25.03","10,601.62","-21.46","10,513.06","-20.37"
"2015/01/14","12,943.40","22.30","10,623.08","17.58","10,533.43","18.15"
"2015/01/13","12,921.10","-1.95","10,605.50","-2.42","10,515.28","-1.59"
"2015/01/12","12,923.05","20.17","10,607.92","15.83","10,516.87","16.41"
"2015/01/09","12,902.88","4.16","10,592.09","1.00","10,500.45","3.38"
"2015/01/08","12,898.72","4.81","10,591.09","3.16","10,497.07","3.92"
"2015/01/07","12,893.91","0.75","10,587.94","-0.19","10,493.16","0.61"
"2015/01/06","12,893.16","17.35","10,588.13","13.50","10,492.55","14.12"
"2015/01/05","12,875.81","10.77","10,574.63","8.08","10,478.43","8.77"
"2015/01/02","12,865.04","-8.91","10,566.55","-9.78","10,469.66","-7.25"
