년/월/일,총수익지수,전일대비,순가격지수,전일대비,시장가격지수,전일대비
"2010/08/09","10,567.02","-8.65","10,014.32","-9.44","9,951.05","-8.15"
"2010/08/06","10,575.67","-3.15","10,023.76","-6.49","9,959.20","-2.96"
"2010/08/05","10,578.82","-11.42","10,030.25","-12.09","9,962.17","-10.75"
"2010/08/04","10,590.24","8.79","10,042.34","7.26","9,972.92","8.27"
"2010/08/03","10,581.45","1.44","10,035.08","0.23","9,964.65","1.36"
"2010/08/02","10,580.01","-12.41","10,034.85","-13.04","9,963.29","-11.68"
"2010/07/30","10,592.42","3.86","10,047.89","0.23","9,974.97","3.64"
"2010/07/29","10,588.56","11.09","10,047.66","9.47","9,971.34","10.44"
"2010/07/28","10,577.47","0.96","10,038.19","-0.24","9,960.89","0.90"
"2010/07/27","10,576.51","10.40","10,038.43","8.81","9,959.99","9.79"
"2010/07/26","10,566.11","-5.77","10,029.62","-6.68","9,950.20","-5.43"
"2010/07/23","10,571.87","-2.96","10,036.30","-6.30","9,955.63","-2.79"
"2010/07/22","10,574.83","17.66","10,042.60","15.76","9,958.41","16.63"
"2010/07/21","10,557.17","15.01","10,026.84","13.22","9,941.78","14.14"
"2010/07/20","10,542.16","2.17","10,013.62","0.93","9,927.65","2.05"
"2010/07/19","10,539.99","-0.19","10,012.69","-1.34","9,925.60","-0.18"
"2010/07/16","10,540.18","7.33","10,014.03","3.56","9,925.78","6.91"
"2010/07/15","10,532.85","12.46","10,010.47","10.78","9,918.87","11.74"
"2010/07/14","10,520.38","-2.42","9,999.69","-3.48","9,907.14","-2.28"
"2010/07/13","10,522.81","3.56","10,003.17","2.26","9,909.42","3.35"
"2010/07/12","10,519.25","-6.35","10,000.91","-7.24","9,906.07","-5.98"
"2010/07/09","10,525.59","5.92","10,008.15","2.21","9,912.04","5.58"
"2010/07/08","10,519.67","-12.65","10,005.94","-13.28","9,906.47","-11.91"
"2010/07/07","10,532.32","-17.93","10,019.22","-18.33","9,918.38","-16.89"
"2010/07/06","10,550.26","5.88","10,037.55","4.47","9,935.27","5.54"
"2010/07/05","10,544.38","-7.59","10,033.08","-8.42","9,929.73","-7.14"
"2010/07/02","10,551.97","0.13","10,041.50","-3.34","9,936.88","0.12"
"2010/07/01","10,551.84","20.39","10,044.84","18.38","9,936.76","19.20"
"2010/06/30","10,531.45","11.41","10,026.46","9.77","9,917.55","10.75"
"2010/06/29","10,520.03","18.20","10,016.69","16.28","9,906.81","17.14"
"2010/06/28","10,501.83","-4.02","10,000.41","-5.00","9,889.67","-3.78"
"2010/06/25","10,505.85","0.94","10,005.41","-2.57","9,893.45","0.89"
"2010/06/24","10,504.91","5.54","10,007.98","4.15","9,892.57","5.21"
"2010/06/23","10,499.37","-3.64","10,003.83","-4.65","9,887.35","-3.43"
"2010/06/22","10,503.02","-0.82","10,008.48","-1.94","9,890.78","-0.77"
"2010/06/21","10,503.84","-37.87","10,010.42","-37.43","9,891.56","-35.67"
"2010/06/18","10,541.71","-3.64","10,047.85","-6.96","9,927.22","-3.43"
"2010/06/17","10,545.35","5.22","10,054.81","3.84","9,930.65","4.91"
"2010/06/16","10,540.14","1.61","10,050.97","0.39","9,925.74","1.51"
"2010/06/15","10,538.53","1.84","10,050.58","0.60","9,924.23","1.73"
"2010/06/14","10,536.69","-5.84","10,049.98","-6.79","9,922.49","-5.50"
"2010/06/11","10,542.53","-4.33","10,056.77","-7.73","9,928.00","-4.08"
"2010/06/10","10,546.87","-6.40","10,064.50","-7.41","9,932.08","-139.92"
"2010/06/09","10,553.27","1.89","10,071.91","0.64","10,071.99","1.80"
"2010/06/08","10,551.38","-4.77","10,071.27","-5.83","10,070.19","-4.55"
"2010/06/07","10,556.15","16.94","10,077.10","15.26","10,074.74","16.17"
"2010/06/04","10,539.21","-8.14","10,061.84","-11.50","10,058.57","-7.77"
"2010/06/03","10,547.35","-7.47","10,073.34","-8.45","10,066.34","-7.13"
"2010/06/01","10,554.82","11.43","10,081.79","8.71","10,073.47","10.91"
"2010/05/31","10,543.39","6.57","10,073.08","5.18","10,062.56","6.27"
"2010/05/28","10,536.82","1.39","10,067.90","-2.24","10,056.29","1.32"
"2010/05/27","10,535.43","2.26","10,070.14","0.99","10,054.97","2.15"
"2010/05/26","10,533.18","-7.60","10,069.15","-8.57","10,052.82","-7.25"
"2010/05/25","10,540.77","12.67","10,077.72","11.11","10,060.07","12.09"
"2010/05/24","10,528.10","24.27","10,066.61","22.37","10,047.97","23.16"
"2010/05/20","10,503.83","11.57","10,044.24","6.45","10,024.81","11.04"
"2010/05/19","10,492.26","4.70","10,037.79","3.37","10,013.77","4.49"
"2010/05/18","10,487.56","0.87","10,034.42","-0.35","10,009.28","0.83"
"2010/05/17","10,486.69","-1.97","10,034.77","-3.11","10,008.45","-1.88"
"2010/05/14","10,488.66","7.33","10,037.88","3.53","10,010.33","6.99"
"2010/05/13","10,481.33","-4.58","10,034.35","-5.65","10,003.33","-4.37"
"2010/05/12","10,485.91","-38.25","10,040.00","-38.34","10,007.71","-36.51"
"2010/05/11","10,524.16","25.39","10,078.34","23.46","10,044.21","24.24"
"2010/05/10","10,498.77","-8.68","10,054.88","-9.63","10,019.98","-8.29"
"2010/05/07","10,507.45","24.53","10,064.51","20.23","10,028.27","23.41"
"2010/05/06","10,482.93","-22.57","10,044.28","-23.12","10,004.86","-21.54"
"2010/05/04","10,505.50","1.00","10,067.40","-1.42","10,026.40","0.96"
"2010/05/03","10,504.50","-19.02","10,068.82","-19.66","10,025.45","-18.15"
"2010/04/30","10,523.51","-6.36","10,088.48","-9.77","10,043.59","-6.07"
"2010/04/29","10,529.88","11.34","10,098.25","9.82","10,049.67","10.82"
"2010/04/28","10,518.53","9.27","10,088.43","7.80","10,038.84","8.84"
"2010/04/27","10,509.27","23.13","10,080.63","21.26","10,030.00","22.07"
"2010/04/26","10,486.14","4.61","10,059.37","3.28","10,007.93","4.40"
"2010/04/23","10,481.53","6.95","10,056.09","3.16","10,003.53","6.63"
"2010/04/22","10,474.58","10.15","10,052.93","8.66","9,996.90","9.69"
"2010/04/21","10,464.43","-7.37","10,044.27","-8.35","9,987.21","-7.03"
"2010/04/20","10,471.80","8.67","10,052.62","7.22","9,994.24","8.27"
"2010/04/19","10,463.14","-1.81","10,045.40","-2.96","9,985.97","-1.73"
"2010/04/16","10,464.95","21.19","10,048.36","16.99","9,987.70","20.22"
"2010/04/15","10,443.76","7.21","10,031.37","5.80","9,967.48","6.88"
"2010/04/14","10,436.56","-11.17","10,025.57","-12.05","9,960.60","-10.66"
"2010/04/13","10,447.73","6.27","10,037.62","4.90","9,971.27","5.98"
"2010/04/12","10,441.46","-23.16","10,032.72","-23.70","9,965.28","-22.11"
"2010/04/09","10,464.62","-12.06","10,056.42","-15.31","9,987.39","-11.51"
"2010/04/08","10,476.69","17.81","10,071.73","16.11","9,998.91","17.00"
"2010/04/07","10,458.88","13.64","10,055.62","12.05","9,981.91","13.02"
"2010/04/06","10,445.24","5.82","10,043.57","4.45","9,968.89","5.55"
"2010/04/05","10,439.42","-4.71","10,039.12","-5.77","9,963.34","-4.49"
"2010/04/02","10,444.13","4.61","10,044.89","0.89","9,967.83","4.40"
"2010/04/01","10,439.52","15.98","10,044.00","14.32","9,963.43","15.25"
"2010/03/31","10,423.54","9.29","10,029.68","7.83","9,948.18","8.87"
"2010/03/30","10,414.25","-0.69","10,021.85","-1.87","9,939.31","-0.66"
"2010/03/29","10,414.94","-18.12","10,023.72","-18.80","9,939.97","-17.30"
"2010/03/26","10,433.07","-6.76","10,042.52","-10.16","9,957.27","-6.45"
"2010/03/25","10,439.83","38.32","10,052.68","36.02","9,963.72","36.57"
"2010/03/24","10,401.51","-18.08","10,016.66","-18.75","9,927.15","-17.25"
"2010/03/23","10,419.58","-39.89","10,035.41","-39.94","9,944.40","-38.07"
"2010/03/22","10,459.47","13.49","10,075.35","11.91","9,982.47","12.87"
"2010/03/19","10,445.98","-1.72","10,063.44","-5.27","9,969.60","-1.64"
"2010/03/18","10,447.71","13.70","10,068.71","12.11","9,971.25","13.07"
"2010/03/17","10,434.01","9.60","10,056.60","8.12","9,958.17","9.16"
"2010/03/16","10,424.41","23.26","10,048.48","21.40","9,949.01","22.20"
"2010/03/15","10,401.15","3.04","10,027.08","1.71","9,926.81","2.90"
"2010/03/12","10,398.12","12.35","10,025.37","8.29","9,923.91","11.79"
"2010/03/11","10,385.76","35.17","10,017.08","32.93","9,912.13","33.56"
"2010/03/10","10,350.60","7.44","9,984.15","6.06","9,878.56","-73.56"
"2010/03/09","10,343.15","9.87","9,978.09","8.42","9,952.12","9.50"
"2010/03/08","10,333.28","-3.18","9,969.67","-4.36","9,942.62","-3.06"
"2010/03/05","10,336.46","2.18","9,974.03","-1.59","9,945.68","2.10"
"2010/03/04","10,334.28","4.97","9,975.62","3.63","9,943.58","4.79"
"2010/03/03","10,329.31","11.33","9,971.99","9.85","9,938.79","10.90"
"2010/03/02","10,317.97","0.77","9,962.14","-0.48","9,927.89","0.75"
"2010/02/26","10,317.20","1.67","9,962.62","-3.34","9,927.15","1.61"
"2010/02/25","10,315.53","20.30","9,965.96","18.64","9,925.54","19.53"
"2010/02/24","10,295.22","9.00","9,947.32","7.58","9,906.00","8.66"
"2010/02/23","10,286.22","12.46","9,939.74","10.96","9,897.34","11.99"
"2010/02/22","10,273.76","-2.08","9,928.78","-3.28","9,885.35","-2.00"
"2010/02/19","10,275.84","-15.84","9,932.06","-19.25","9,887.35","-15.24"
"2010/02/18","10,291.67","1.22","9,951.31","-0.04","9,902.59","1.18"
"2010/02/17","10,290.45","1.91","9,951.35","0.62","9,901.41","1.83"
"2010/02/16","10,288.55","-1.25","9,950.73","-2.47","9,899.58","-1.21"
"2010/02/12","10,289.80","19.80","9,953.20","14.41","9,900.78","19.05"
"2010/02/11","10,270.00","21.87","9,938.79","20.18","9,881.74","21.04"
"2010/02/10","10,248.13","2.22","9,918.61","0.93","9,860.69","2.13"
"2010/02/09","10,245.92","0.34","9,917.68","-0.92","9,858.56","0.32"
"2010/02/08","10,245.58","-10.83","9,918.60","-11.85","9,858.24","-10.42"
"2010/02/05","10,256.41","10.63","9,930.45","6.68","9,868.66","10.23"
"2010/02/04","10,245.78","7.18","9,923.77","5.78","9,858.43","6.91"
"2010/02/03","10,238.61","4.86","9,917.99","3.52","9,851.52","4.67"
"2010/02/02","10,233.75","8.16","9,914.47","6.75","9,846.85","7.85"
"2010/02/01","10,225.59","-3.93","9,907.72","-5.09","9,839.00","-3.78"
"2010/01/29","10,229.51","18.14","9,912.81","14.04","9,842.77","17.46"
"2010/01/28","10,211.37","-18.79","9,898.77","-19.65","9,825.32","-18.08"
"2010/01/27","10,230.16","-4.13","9,918.42","-5.28","9,843.39","-3.97"
"2010/01/26","10,234.28","15.92","9,923.70","14.35","9,847.36","15.32"
"2010/01/25","10,218.36","-3.12","9,909.35","-4.30","9,832.04","-3.01"
"2010/01/22","10,221.48","10.92","9,913.65","6.96","9,835.05","10.50"
"2010/01/21","10,210.57","-1.52","9,906.69","-2.73","9,824.54","-1.46"
"2010/01/20","10,212.08","-0.84","9,909.42","-2.07","9,826.00","-0.81"
"2010/01/19","10,212.92","14.04","9,911.49","12.51","9,826.81","13.51"
"2010/01/18","10,198.88","-10.40","9,898.98","-11.43","9,813.30","-10.00"
"2010/01/15","10,209.28","-1.59","9,910.41","-5.29","9,823.31","-1.53"
"2010/01/14","10,210.87","7.66","9,915.70","6.26","9,824.84","7.37"
"2010/01/13","10,203.21","0.15","9,909.44","-1.10","9,817.46","0.14"
"2010/01/12","10,203.06","12.31","9,910.54","10.81","9,817.32","11.84"
"2010/01/11","10,190.75","22.52","9,899.73","20.82","9,805.48","21.67"
"2010/01/08","10,168.23","-6.60","9,878.91","-10.21","9,783.81","-6.35"
"2010/01/07","10,174.84","30.92","9,889.12","29.04","9,790.17","29.75"
"2010/01/06","10,143.92","-15.66","9,860.08","-16.57","9,760.42","-15.06"
"2010/01/05","10,159.58","25.08","9,876.65","23.32","9,775.48","24.13"
"2010/01/04","10,134.49","-6.67","9,853.33","-7.78","9,751.35","-6.42"
