년/월/일,총수익지수,전일대비,순가격지수,전일대비,시장가격지수,전일대비
"2018/10/16","13,879.22","5.82","10,627.00","3.86","10,560.89","4.43"
"2018/10/15","13,873.40","1.16","10,623.14","0.28","10,556.46","0.88"
"2018/10/12","13,872.24","-9.75","10,622.86","-9.36","10,555.58","-7.42"
"2018/10/11","13,881.99","19.41","10,632.22","14.32","10,563.00","14.77"
"2018/10/10","13,862.58","13.04","10,617.90","9.42","10,548.23","9.92"
"2018/10/08","13,849.55","1.50","10,608.48","-0.08","10,538.31","1.14"
"2018/10/05","13,848.04","-6.14","10,608.56","-6.58","10,537.17","-4.67"
"2018/10/04","13,854.18","-21.18","10,615.14","-16.93","10,541.84","-16.12"
"2018/10/02","13,875.36","3.02","10,632.07","1.09","10,557.96","2.30"
"2018/10/01","13,872.34","-7.23","10,630.98","-6.18","10,555.66","-5.50"
"2018/09/28","13,879.57","7.68","10,637.16","4.06","10,561.16","5.85"
"2018/09/27","13,871.89","6.37","10,633.10","4.28","10,555.31","4.84"
"2018/09/21","13,865.52","14.47","10,628.82","7.43","10,550.47","11.01"
"2018/09/20","13,851.05","-20.24","10,621.39","-16.20","10,539.46","-15.40"
"2018/09/19","13,871.29","-13.58","10,637.59","-11.07","10,554.86","-10.33"
"2018/09/18","13,884.87","0.87","10,648.66","0.05","10,565.19","0.66"
"2018/09/17","13,884.00","-4.08","10,648.61","-3.71","10,564.53","-3.10"
"2018/09/14","13,888.08","-12.81","10,652.32","-11.57","10,567.63","-9.75"
"2018/09/13","13,900.89","-10.49","10,663.89","-8.64","10,577.38","-7.98"
"2018/09/12","13,911.38","12.05","10,672.53","8.70","10,585.36","9.17"
"2018/09/11","13,899.33","-5.83","10,663.83","-5.06","10,576.19","-4.44"
"2018/09/10","13,905.16","1.23","10,668.89","0.38","10,580.63","-40.69"
"2018/09/07","13,903.93","4.15","10,668.52","1.51","10,621.32","3.17"
"2018/09/06","13,899.78","-3.56","10,667.01","-3.32","10,618.15","-2.72"
"2018/09/05","13,903.34","10.89","10,670.33","7.84","10,620.87","8.32"
"2018/09/04","13,892.45","0.73","10,662.49","-0.00","10,612.55","0.56"
"2018/09/03","13,891.72","-2.38","10,662.49","-2.41","10,612.00","-1.82"
"2018/08/31","13,894.10","31.95","10,664.90","22.98","10,613.81","24.41"
"2018/08/30","13,862.15","-7.15","10,641.92","-6.09","10,589.41","-5.46"
"2018/08/29","13,869.31","3.64","10,648.01","2.24","10,594.87","2.78"
"2018/08/28","13,865.67","0.24","10,645.77","-0.38","10,592.09","0.18"
"2018/08/27","13,865.43","-1.67","10,646.15","-1.85","10,591.91","-1.27"
"2018/08/24","13,867.10","8.21","10,648.01","4.64","10,593.18","6.27"
"2018/08/23","13,858.89","0.64","10,643.37","-0.07","10,586.91","0.49"
"2018/08/22","13,858.25","-13.44","10,643.44","-10.96","10,586.42","-10.27"
"2018/08/21","13,871.69","19.32","10,654.40","14.36","10,596.69","14.76"
"2018/08/20","13,852.37","6.57","10,640.04","4.51","10,581.94","5.02"
"2018/08/17","13,845.80","23.69","10,635.53","16.60","10,576.91","18.10"
"2018/08/16","13,822.11","6.92","10,618.93","4.78","10,558.81","5.29"
"2018/08/14","13,815.18","0.06","10,614.15","-1.09","10,553.53","0.04"
"2018/08/13","13,815.13","-4.98","10,615.24","-4.41","10,553.48","-3.80"
"2018/08/10","13,820.11","8.18","10,619.65","4.61","10,557.29","6.25"
"2018/08/09","13,811.93","11.06","10,615.04","7.98","10,551.04","8.45"
"2018/08/08","13,800.87","4.78","10,607.06","3.12","10,542.59","3.65"
"2018/08/07","13,796.09","3.00","10,603.94","1.75","10,538.94","2.29"
"2018/08/06","13,793.09","6.64","10,602.19","4.56","10,536.65","5.07"
"2018/08/03","13,786.45","5.68","10,597.63","2.69","10,531.58","4.34"
"2018/08/02","13,780.77","4.67","10,594.94","3.04","10,527.24","3.57"
"2018/08/01","13,776.10","2.62","10,591.90","1.46","10,523.67","2.01"
"2018/07/31","13,773.47","1.41","10,590.44","0.52","10,521.66","1.08"
"2018/07/30","13,772.07","-3.25","10,589.92","-3.08","10,520.59","-2.48"
"2018/07/27","13,775.32","-14.46","10,593.00","-12.87","10,523.07","-11.04"
"2018/07/26","13,789.77","1.74","10,605.87","0.77","10,534.11","1.33"
"2018/07/25","13,788.04","8.59","10,605.10","6.07","10,532.79","6.56"
"2018/07/24","13,779.44","-6.06","10,599.03","-5.25","10,526.22","-4.63"
"2018/07/23","13,785.50","-3.54","10,604.28","-3.30","10,530.85","-2.70"
"2018/07/20","13,789.04","11.15","10,607.58","6.91","10,533.56","8.52"
"2018/07/19","13,777.89","-3.13","10,600.67","-2.98","10,525.04","-2.39"
"2018/07/18","13,781.01","5.72","10,603.65","3.85","10,527.42","4.37"
"2018/07/17","13,775.29","-1.59","10,599.80","-1.80","10,523.05","-1.22"
"2018/07/16","13,776.88","5.26","10,601.59","3.49","10,524.27","4.02"
"2018/07/13","13,771.63","-1.98","10,598.10","-3.23","10,520.25","-1.51"
"2018/07/12","13,773.60","-15.92","10,601.33","-12.86","10,521.76","-12.16"
"2018/07/11","13,789.52","20.53","10,614.19","15.29","10,533.92","15.68"
"2018/07/10","13,768.99","4.59","10,598.90","2.98","10,518.24","3.51"
"2018/07/09","13,764.39","-0.17","10,595.92","-0.70","10,514.73","-0.13"
"2018/07/06","13,764.56","-4.14","10,596.62","-4.90","10,514.86","-3.16"
"2018/07/05","13,768.70","10.67","10,601.52","7.67","10,518.02","8.15"
"2018/07/04","13,758.03","13.67","10,593.84","10.00","10,509.87","10.45"
"2018/07/03","13,744.36","-15.07","10,583.85","-12.21","10,499.42","-11.51"
"2018/07/02","13,759.43","4.78","10,596.06","3.12","10,510.93","3.65"
"2018/06/29","13,754.65","3.42","10,592.94","0.94","10,507.29","2.61"
"2018/06/28","13,751.23","2.40","10,592.00","1.29","10,504.67","1.83"
"2018/06/27","13,748.83","12.77","10,590.71","9.30","10,502.84","9.76"
"2018/06/26","13,736.06","-4.56","10,581.41","-4.09","10,493.08","-3.48"
"2018/06/25","13,740.62","6.80","10,585.50","4.69","10,496.57","5.19"
"2018/06/22","13,733.82","-0.58","10,580.82","-2.15","10,491.37","-0.45"
"2018/06/21","13,734.40","6.79","10,582.97","4.68","10,491.82","5.19"
"2018/06/20","13,727.62","2.38","10,578.30","1.27","10,486.63","1.82"
"2018/06/19","13,725.24","12.47","10,577.02","9.07","10,484.81","9.53"
"2018/06/18","13,712.77","7.45","10,567.96","5.22","10,475.29","5.69"
"2018/06/15","13,705.32","14.04","10,562.74","9.24","10,469.60","10.73"
"2018/06/14","13,691.28","-6.34","10,553.50","-5.43","10,458.87","-4.84"
"2018/06/12","13,697.61","5.49","10,558.93","3.17","10,463.71","4.19"
"2018/06/11","13,692.13","-5.25","10,555.76","-4.61","10,459.52","-65.68"
"2018/06/08","13,697.37","20.39","10,560.37","14.23","10,525.20","15.67"
"2018/06/07","13,676.98","-9.52","10,546.13","-7.93","10,509.53","-7.32"
"2018/06/05","13,686.51","6.07","10,554.07","3.64","10,516.85","4.66"
"2018/06/04","13,680.44","-7.64","10,550.43","-6.47","10,512.19","-5.87"
"2018/06/01","13,688.08","2.05","10,556.90","-0.01","10,518.06","1.58"
"2018/05/31","13,686.03","-0.17","10,556.91","-0.67","10,516.48","-0.13"
"2018/05/30","13,686.20","-1.90","10,557.58","-2.01","10,516.61","-1.46"
"2018/05/29","13,688.10","4.94","10,559.59","3.31","10,518.07","3.80"
"2018/05/28","13,683.16","3.33","10,556.29","2.05","10,514.27","2.56"
"2018/05/25","13,679.83","-3.64","10,554.24","-4.44","10,511.72","-2.80"
"2018/05/24","13,683.47","14.39","10,558.68","10.64","10,514.52","11.05"
"2018/05/23","13,669.09","10.52","10,548.04","7.64","10,503.46","8.09"
"2018/05/21","13,658.56","-8.08","10,540.40","-7.35","10,495.38","-6.21"
"2018/05/18","13,666.64","20.94","10,547.75","14.66","10,501.58","16.09"
"2018/05/17","13,645.70","4.85","10,533.08","3.23","10,485.49","3.73"
"2018/05/16","13,640.85","13.90","10,529.85","10.27","10,481.76","10.68"
"2018/05/15","13,626.94","-2.91","10,519.59","-2.79","10,471.08","-2.23"
"2018/05/14","13,629.85","-6.91","10,522.38","-5.91","10,473.31","-5.31"
"2018/05/11","13,636.76","0.19","10,528.29","-1.46","10,478.63","0.15"
"2018/05/10","13,636.57","10.07","10,529.75","7.29","10,478.48","7.74"
"2018/05/09","13,626.51","1.90","10,522.46","0.94","10,470.74","1.46"
"2018/05/08","13,624.60","-6.13","10,521.52","-5.30","10,469.28","-4.71"
"2018/05/04","13,630.74","-6.59","10,526.82","-7.27","10,473.99","-5.07"
"2018/05/03","13,637.33","-7.25","10,534.09","-6.17","10,479.06","-5.57"
"2018/05/02","13,644.58","-9.47","10,540.25","-7.90","10,484.63","-7.28"
"2018/04/30","13,654.05","-6.23","10,548.15","-5.91","10,491.91","-4.78"
"2018/04/27","13,660.28","18.25","10,554.06","12.57","10,496.69","14.02"
"2018/04/26","13,642.03","11.23","10,541.49","8.19","10,482.67","8.63"
"2018/04/25","13,630.80","-11.04","10,533.30","-9.11","10,474.04","-8.48"
"2018/04/24","13,641.84","7.51","10,542.42","5.30","10,482.53","5.77"
"2018/04/23","13,634.34","-18.09","10,537.12","-14.59","10,476.76","-13.90"
"2018/04/20","13,652.43","-2.90","10,551.71","-3.86","10,490.66","-2.22"
"2018/04/19","13,655.33","2.25","10,555.57","1.21","10,492.89","1.73"
"2018/04/18","13,653.08","-3.17","10,554.36","-3.00","10,491.16","-2.43"
"2018/04/17","13,656.24","-2.59","10,557.36","-2.55","10,493.59","-1.99"
"2018/04/16","13,658.84","-7.08","10,559.91","-6.03","10,495.59","-5.44"
"2018/04/13","13,665.91","-0.50","10,565.94","-1.99","10,501.02","-0.38"
"2018/04/12","13,666.41","5.08","10,567.93","3.41","10,501.40","3.90"
"2018/04/11","13,661.33","8.64","10,564.52","6.18","10,497.50","6.64"
"2018/04/10","13,652.69","-2.26","10,558.34","-2.29","10,490.86","-1.73"
"2018/04/09","13,654.94","-5.12","10,560.63","-4.51","10,492.59","-3.94"
"2018/04/06","13,660.06","10.91","10,565.15","6.87","10,496.53","8.38"
"2018/04/05","13,649.16","-6.20","10,558.28","-5.35","10,488.15","-4.76"
"2018/04/04","13,655.35","14.51","10,563.63","10.74","10,492.91","11.15"
"2018/04/03","13,640.84","10.49","10,552.89","7.61","10,481.76","8.06"
"2018/04/02","13,630.35","-1.54","10,545.28","-1.73","10,473.70","-1.19"
"2018/03/30","13,631.89","3.47","10,547.01","1.09","10,474.88","2.66"
"2018/03/29","13,628.42","4.31","10,545.93","2.81","10,472.22","3.31"
"2018/03/28","13,624.11","4.18","10,543.11","2.71","10,468.91","3.21"
"2018/03/27","13,619.93","7.54","10,540.40","5.32","10,465.69","5.79"
"2018/03/26","13,612.39","-8.25","10,535.08","-6.94","10,459.90","-6.34"
"2018/03/23","13,620.64","13.68","10,542.02","9.02","10,466.23","10.51"
"2018/03/22","13,606.95","15.27","10,533.00","11.33","10,455.72","11.73"
"2018/03/21","13,591.69","2.20","10,521.67","1.17","10,443.99","1.69"
"2018/03/20","13,589.48","-4.58","10,520.50","-4.10","10,442.30","-3.52"
"2018/03/19","13,594.07","-1.87","10,524.60","-1.94","10,445.82","-1.43"
"2018/03/16","13,595.94","1.48","10,526.54","-0.31","10,447.25","1.14"
"2018/03/15","13,594.45","4.59","10,526.84","3.08","10,446.11","3.53"
"2018/03/14","13,589.86","14.17","10,523.77","10.52","10,442.59","10.89"
"2018/03/13","13,575.69","2.20","10,513.25","1.22","10,431.70","1.69"
"2018/03/12","13,573.50","0.67","10,512.03","0.04","10,430.01","0.52"
"2018/03/09","13,572.83","-4.76","10,512.00","-4.98","10,429.49","-38.92"
"2018/03/08","13,577.59","5.43","10,516.97","3.54","10,468.42","4.19"
"2018/03/07","13,572.15","6.44","10,513.43","4.53","10,464.23","4.97"
"2018/03/06","13,565.71","-4.54","10,508.90","-4.03","10,459.26","-3.50"
"2018/03/05","13,570.25","6.92","10,512.93","4.90","10,462.76","5.34"
"2018/03/02","13,563.33","-11.26","10,508.03","-10.25","10,457.43","-8.68"
"2018/02/28","13,574.59","-0.15","10,518.27","-1.10","10,466.11","-0.12"
"2018/02/27","13,574.75","-1.01","10,519.37","-1.28","10,466.23","-0.78"
"2018/02/26","13,575.76","12.07","10,520.65","8.91","10,467.01","9.31"
"2018/02/23","13,563.69","7.20","10,511.74","4.14","10,457.70","5.55"
"2018/02/22","13,556.49","5.89","10,507.60","4.10","10,452.15","4.54"
"2018/02/21","13,550.60","4.71","10,503.50","3.18","10,447.61","3.63"
"2018/02/20","13,545.89","-3.37","10,500.32","-3.12","10,443.98","-2.60"
"2018/02/19","13,549.26","-13.36","10,503.44","-10.90","10,446.58","-10.30"
"2018/02/14","13,562.62","9.96","10,514.34","5.31","10,456.88","7.68"
"2018/02/13","13,552.66","12.76","10,509.03","9.45","10,449.20","9.84"
"2018/02/12","13,539.90","-8.35","10,499.58","-7.00","10,439.36","-6.44"
"2018/02/09","13,548.25","-0.27","10,506.58","-1.68","10,445.80","-0.21"
"2018/02/08","13,548.52","-13.92","10,508.26","-11.34","10,446.01","-10.73"
"2018/02/07","13,562.45","12.83","10,519.60","9.50","10,456.74","9.89"
"2018/02/06","13,549.62","14.21","10,510.09","10.58","10,446.85","10.95"
"2018/02/05","13,535.41","-12.04","10,499.52","-9.87","10,435.90","-9.28"
"2018/02/02","13,547.45","7.75","10,509.38","4.57","10,445.18","5.98"
"2018/02/01","13,539.70","10.93","10,504.82","8.02","10,439.20","8.43"
"2018/01/31","13,528.77","13.31","10,496.79","9.88","10,430.78","10.26"
"2018/01/30","13,515.46","-6.73","10,486.92","-5.74","10,420.52","-5.19"
"2018/01/29","13,522.20","-28.03","10,492.65","-22.33","10,425.71","-21.61"
"2018/01/26","13,550.23","-4.14","10,514.98","-4.69","10,447.32","-3.19"
"2018/01/25","13,554.36","-5.48","10,519.68","-4.76","10,450.51","-4.23"
"2018/01/24","13,559.84","-1.33","10,524.44","-1.53","10,454.74","-1.03"
"2018/01/23","13,561.18","4.62","10,525.97","3.11","10,455.77","3.56"
"2018/01/22","13,556.56","-10.67","10,522.86","-8.80","10,452.20","-8.23"
"2018/01/19","13,567.22","1.22","10,531.66","-0.52","10,460.43","0.94"
"2018/01/18","13,566.01","17.62","10,532.18","13.24","10,459.49","13.59"
"2018/01/17","13,548.39","2.49","10,518.94","1.45","10,445.90","1.92"
"2018/01/16","13,545.90","7.14","10,517.49","5.07","10,443.98","5.51"
"2018/01/15","13,538.76","-21.92","10,512.42","-17.57","10,438.48","-16.90"
"2018/01/12","13,560.68","-3.30","10,529.99","-4.04","10,455.38","-2.55"
"2018/01/11","13,563.98","12.48","10,534.04","9.24","10,457.93","9.63"
"2018/01/10","13,551.50","-17.38","10,524.80","-14.03","10,448.30","-13.40"
"2018/01/09","13,568.88","-8.02","10,538.83","-6.74","10,461.70","-6.19"
"2018/01/08","13,576.90","-4.63","10,545.57","-4.10","10,467.89","-3.57"
"2018/01/05","13,581.53","11.33","10,549.67","7.36","10,471.46","8.74"
"2018/01/04","13,570.20","-4.11","10,542.31","-3.69","10,462.72","-3.17"
"2018/01/03","13,574.30","-2.15","10,546.00","-2.17","10,465.89","-1.66"
"2018/01/02","13,576.46","7.67","10,548.17","5.49","10,467.55","5.91"
