년/월/일,총수익지수,전일대비,순가격지수,전일대비,시장가격지수,전일대비
"2009/06/16","9,923.99","12.31","9,900.79","11.01","9,762.90","12.11"
"2009/06/15","9,911.68","14.03","9,889.78","12.67","9,750.79","13.80"
"2009/06/12","9,897.65","-12.01","9,877.11","-16.27","9,736.99","-11.82"
"2009/06/11","9,909.67","-61.54","9,893.38","-63.16","9,748.81","-60.55"
"2009/06/10","9,971.21","-5.35","9,956.54","-6.86","9,809.36","-167.20"
"2009/06/09","9,976.56","-8.01","9,963.40","-9.58","9,976.56","-8.01"
"2009/06/08","9,984.57","-48.17","9,972.98","-50.54","9,984.57","-48.17"
"2009/06/05","10,032.74","4.95","10,023.52","0.82","10,032.74","4.95"
"2009/06/04","10,027.79","10.43","10,022.70","9.22","10,027.79","10.43"
"2009/06/03","10,017.36","12.09","10,013.48","10.92","10,017.36","12.09"
"2009/06/02","10,005.28","-2.95","10,002.56","-4.42","10,005.28","-2.95"
"2009/06/01","10,008.22",,"10,006.98",,"10,008.22",
