년/월/일,총수익지수,전일대비,순가격지수,전일대비,시장가격지수,전일대비
"2019/11/11","14,331.79","5.21","10,738.37","3.39","10,686.71","3.89"
"2019/11/08","14,326.58","14.85","10,734.98","9.59","10,682.82","11.07"
"2019/11/07","14,311.73","-10.31","10,725.39","-8.31","10,671.75","-7.69"
"2019/11/06","14,322.04","-1.87","10,733.70","-1.94","10,679.44","-1.39"
"2019/11/05","14,323.91","21.13","10,735.64","15.39","10,680.83","15.75"
"2019/11/04","14,302.78","-36.15","10,720.25","-27.79","10,665.08","-26.95"
"2019/11/01","14,338.93","-0.90","10,748.03","-2.28","10,692.03","-0.67"
"2019/10/31","14,339.83","1.20","10,750.32","0.37","10,692.70","0.89"
"2019/10/30","14,338.64","8.45","10,749.95","5.83","10,691.81","6.30"
"2019/10/29","14,330.19","21.09","10,744.11","15.36","10,685.51","15.73"
"2019/10/28","14,309.10","-41.24","10,728.75","-31.62","10,669.79","-30.75"
"2019/10/25","14,350.34","-18.29","10,760.37","-15.40","10,700.54","-13.64"
"2019/10/24","14,368.63","-3.65","10,775.77","-3.29","10,714.18","-2.72"
"2019/10/23","14,372.28","-4.27","10,779.06","-3.75","10,716.90","-3.18"
"2019/10/22","14,376.55","15.66","10,782.81","11.27","10,720.09","11.68"
"2019/10/21","14,360.89","-18.47","10,771.54","-14.46","10,708.41","-13.77"
"2019/10/18","14,379.36","0.76","10,786.00","-1.03","10,722.18","0.57"
"2019/10/17","14,378.60","-16.67","10,787.03","-13.10","10,721.62","-12.43"
"2019/10/16","14,395.27","-16.62","10,800.13","-13.06","10,734.04","-12.39"
"2019/10/15","14,411.89","-4.65","10,813.20","-4.04","10,746.44","-3.47"
"2019/10/14","14,416.54","-4.16","10,817.24","-3.67","10,749.90","-3.10"
"2019/10/11","14,420.70","-2.53","10,820.91","-3.51","10,753.00","-1.89"
"2019/10/10","14,423.23","-5.42","10,824.42","-4.62","10,754.89","-4.04"
"2019/10/08","14,428.65","-9.64","10,829.04","-8.34","10,758.93","-7.19"
"2019/10/07","14,438.29","-11.42","10,837.38","-9.14","10,766.12","-8.51"
"2019/10/04","14,449.71","47.49","10,846.52","34.19","10,774.64","35.41"
"2019/10/02","14,402.22","10.72","10,812.33","7.01","10,739.23","7.99"
"2019/10/01","14,391.51","-13.33","10,805.32","-10.59","10,731.24","-9.94"
"2019/09/30","14,404.84","2.69","10,815.90","1.49","10,741.18","2.00"
"2019/09/27","14,402.15","2.09","10,814.41","-0.03","10,739.17","1.56"
"2019/09/26","14,400.06","1.04","10,814.44","0.25","10,737.61","0.78"
"2019/09/25","14,399.02","10.36","10,814.19","7.28","10,736.84","7.73"
"2019/09/24","14,388.66","6.92","10,806.91","4.68","10,729.11","5.16"
"2019/09/23","14,381.73","-3.81","10,802.23","-3.40","10,723.95","-2.84"
"2019/09/20","14,385.54","0.68","10,805.63","-1.09","10,726.79","0.51"
"2019/09/19","14,384.85","-6.24","10,806.72","-5.24","10,726.28","-4.65"
"2019/09/18","14,391.10","6.45","10,811.96","4.32","10,730.93","4.81"
"2019/09/17","14,384.65","16.50","10,807.64","11.90","10,726.12","12.30"
"2019/09/16","14,368.15","-38.85","10,795.73","-29.90","10,713.82","-28.97"
"2019/09/11","14,407.00","-8.94","10,825.63","-9.70","10,742.79","-6.66"
"2019/09/10","14,415.94","-1.05","10,835.34","-1.39","10,749.45","-33.63"
"2019/09/09","14,416.99","9.62","10,836.73","6.69","10,783.08","7.20"
"2019/09/06","14,407.36","-3.03","10,830.04","-4.07","10,775.88","-2.27"
"2019/09/05","14,410.40","-8.84","10,834.11","-7.28","10,778.15","-6.61"
"2019/09/04","14,419.24","-5.03","10,841.39","-4.39","10,784.77","-3.76"
"2019/09/03","14,424.27","6.02","10,845.79","3.96","10,788.52","4.50"
"2019/09/02","14,418.25","-14.54","10,841.82","-11.59","10,784.02","-10.88"
"2019/08/30","14,432.79","-14.58","10,853.42","-12.81","10,794.90","-10.91"
"2019/08/29","14,447.37","2.37","10,866.23","1.20","10,805.80","1.77"
"2019/08/28","14,445.00","3.74","10,865.03","2.24","10,804.03","2.80"
"2019/08/27","14,441.26","-25.96","10,862.79","-20.23","10,801.24","-19.42"
"2019/08/26","14,467.22","19.85","10,883.02","14.42","10,820.65","14.84"
"2019/08/23","14,447.38","-10.13","10,868.60","-9.44","10,805.81","-7.58"
"2019/08/22","14,457.51","16.54","10,878.04","11.92","10,813.38","12.37"
"2019/08/21","14,440.97","-27.81","10,866.12","-21.63","10,801.02","-20.80"
"2019/08/20","14,468.77","-6.34","10,887.75","-5.39","10,821.81","-4.74"
"2019/08/19","14,475.11","1.08","10,893.14","0.22","10,826.55","0.81"
"2019/08/16","14,474.04","23.05","10,892.91","15.66","10,825.75","17.24"
"2019/08/14","14,450.98","-3.13","10,877.25","-3.55","10,808.51","-2.34"
"2019/08/13","14,454.12","18.36","10,880.80","13.30","10,810.85","13.73"
"2019/08/12","14,435.75","-1.01","10,867.50","-1.36","10,797.11","-0.76"
"2019/08/09","14,436.76","-3.08","10,868.86","-4.11","10,797.87","-2.31"
"2019/08/08","14,439.85","-7.88","10,872.97","-6.55","10,800.18","-5.89"
"2019/08/07","14,447.73","2.93","10,879.52","1.63","10,806.07","2.19"
"2019/08/06","14,444.80","0.78","10,877.90","-0.00","10,803.88","0.58"
"2019/08/05","14,444.02","38.46","10,877.90","28.51","10,803.29","28.77"
"2019/08/02","14,405.56","32.65","10,849.39","22.93","10,774.53","24.42"
"2019/08/01","14,372.90","-15.31","10,826.46","-12.18","10,750.11","-11.45"
"2019/07/31","14,388.21","6.93","10,838.64","4.65","10,761.56","5.19"
"2019/07/30","14,381.28","3.32","10,833.99","1.92","10,756.37","2.48"
"2019/07/29","14,377.96","-0.47","10,832.07","-0.94","10,753.89","-0.35"
"2019/07/26","14,378.43","-4.04","10,833.01","-4.84","10,754.24","-3.02"
"2019/07/25","14,382.47","13.33","10,837.85","9.49","10,757.26","9.97"
"2019/07/24","14,369.14","7.10","10,828.35","4.78","10,747.29","5.31"
"2019/07/23","14,362.04","-1.39","10,823.57","-1.65","10,741.98","-1.04"
"2019/07/22","14,363.43","1.52","10,825.22","0.56","10,743.02","1.14"
"2019/07/19","14,361.91","6.22","10,824.66","2.93","10,741.88","4.65"
"2019/07/18","14,355.69","23.36","10,821.73","17.08","10,737.23","17.47"
"2019/07/17","14,332.33","12.90","10,804.65","9.17","10,719.76","9.65"
"2019/07/16","14,319.44","3.06","10,795.49","1.73","10,710.12","2.29"
"2019/07/15","14,316.37","-4.61","10,793.76","-4.08","10,707.83","-3.45"
"2019/07/12","14,320.99","-1.89","10,797.84","-3.20","10,711.28","-1.41"
"2019/07/11","14,322.87","9.83","10,801.05","6.85","10,712.69","7.35"
"2019/07/10","14,313.04","-8.33","10,794.20","-6.89","10,705.33","-6.23"
"2019/07/09","14,321.37","-2.58","10,801.09","-2.54","10,711.56","-1.93"
"2019/07/08","14,323.95","3.64","10,803.63","2.16","10,713.49","2.72"
"2019/07/05","14,320.31","-2.48","10,801.47","-3.65","10,710.77","-1.85"
"2019/07/04","14,322.78","6.80","10,805.12","4.55","10,712.62","5.09"
"2019/07/03","14,315.98","18.28","10,800.57","13.24","10,707.53","13.67"
"2019/07/02","14,297.70","10.42","10,787.33","7.29","10,693.86","7.79"
"2019/07/01","14,287.28","-7.74","10,780.04","-6.45","10,686.07","-5.79"
"2019/06/28","14,295.03","13.70","10,786.49","8.59","10,691.86","10.24"
"2019/06/27","14,281.33","-4.66","10,777.90","-4.12","10,681.62","-3.48"
"2019/06/26","14,285.99","-0.03","10,782.02","-0.62","10,685.10","-0.02"
"2019/06/25","14,286.02","-18.67","10,782.64","-14.72","10,685.12","-13.97"
"2019/06/24","14,304.69","1.14","10,797.36","0.27","10,699.09","0.85"
"2019/06/21","14,303.56","-8.36","10,797.09","-8.10","10,698.24","-6.26"
"2019/06/20","14,311.92","22.69","10,805.19","16.57","10,704.49","16.97"
"2019/06/19","14,289.23","11.10","10,788.62","7.80","10,687.52","8.30"
"2019/06/18","14,278.13","-3.62","10,780.81","-3.33","10,679.22","-2.71"
"2019/06/17","14,281.75","-7.80","10,784.15","-6.53","10,681.93","-5.83"
"2019/06/14","14,289.55","12.65","10,790.67","7.70","10,687.76","9.46"
"2019/06/13","14,276.90","-8.39","10,782.98","-6.98","10,678.30","-6.28"
"2019/06/12","14,285.29","27.59","10,789.95","20.25","10,684.58","20.63"
"2019/06/11","14,257.71","-1.51","10,769.70","-1.77","10,663.94","-1.13"
"2019/06/10","14,259.22","-1.00","10,771.47","-1.39","10,665.07","-74.87"
"2019/06/07","14,260.22","0.06","10,772.86","-1.83","10,739.94","0.05"
"2019/06/05","14,260.15","14.63","10,774.69","9.90","10,739.89","11.02"
"2019/06/04","14,245.52","1.58","10,764.79","0.58","10,728.87","1.19"
"2019/06/03","14,243.94","-1.78","10,764.22","-1.98","10,727.68","-1.34"
"2019/05/31","14,245.72","25.84","10,766.20","17.81","10,729.02","19.46"
"2019/05/30","14,219.87","-3.37","10,748.39","-3.20","10,709.56","-2.54"
"2019/05/29","14,223.25","15.30","10,751.59","11.03","10,712.10","11.52"
"2019/05/28","14,207.95","1.85","10,740.55","0.78","10,700.58","1.39"
"2019/05/27","14,206.10","-0.90","10,739.77","-1.31","10,699.18","-0.67"
"2019/05/24","14,207.00","2.05","10,741.08","-0.32","10,699.86","1.54"
"2019/05/23","14,204.95","8.71","10,741.41","6.01","10,698.32","6.56"
"2019/05/22","14,196.24","2.09","10,735.40","0.97","10,691.76","1.57"
"2019/05/21","14,194.15","6.13","10,734.43","4.04","10,690.18","4.61"
"2019/05/20","14,188.02","-3.77","10,730.39","-3.50","10,685.57","-2.84"
"2019/05/17","14,191.79","1.49","10,733.89","-0.74","10,688.41","1.13"
"2019/05/16","14,190.30","17.25","10,734.64","12.52","10,687.28","12.99"
"2019/05/15","14,173.05","1.76","10,722.12","0.71","10,674.29","1.32"
"2019/05/14","14,171.29","4.69","10,721.41","2.95","10,672.97","3.53"
"2019/05/13","14,166.60","1.15","10,718.46","0.25","10,669.43","0.86"
"2019/05/10","14,165.45","-5.05","10,718.21","-5.74","10,668.57","-3.81"
"2019/05/09","14,170.50","6.30","10,723.95","4.18","10,672.38","4.75"
"2019/05/08","14,164.20","2.12","10,719.77","0.99","10,667.63","1.60"
"2019/05/07","14,162.08","7.38","10,718.78","5.00","10,666.03","5.56"
"2019/05/03","14,154.70","1.52","10,713.79","-1.35","10,660.47","1.15"
"2019/05/02","14,153.17","-18.04","10,715.14","-14.38","10,659.32","-13.59"
"2019/04/30","14,171.22","10.52","10,729.52","6.76","10,672.91","7.92"
"2019/04/29","14,160.70","2.73","10,722.75","1.45","10,664.99","2.05"
"2019/04/26","14,157.97","6.52","10,721.30","3.09","10,662.94","4.91"
"2019/04/25","14,151.45","10.01","10,718.21","7.00","10,658.02","7.54"
"2019/04/24","14,141.44","7.35","10,711.22","4.97","10,650.49","5.54"
"2019/04/23","14,134.09","5.30","10,706.24","3.41","10,644.95","3.99"
"2019/04/22","14,128.79","-5.98","10,702.83","-5.19","10,640.96","-4.51"
"2019/04/19","14,134.77","-8.18","10,708.02","-8.12","10,645.47","-6.16"
"2019/04/18","14,142.95","16.05","10,716.13","11.61","10,651.62","12.09"
"2019/04/17","14,126.90","-2.85","10,704.53","-2.80","10,639.53","-2.15"
"2019/04/16","14,129.75","0.58","10,707.33","-0.19","10,641.68","0.44"
"2019/04/15","14,129.17","-12.89","10,707.52","-10.45","10,641.25","-9.71"
"2019/04/12","14,142.07","1.28","10,717.97","-0.91","10,650.96","0.97"
"2019/04/11","14,140.78","-0.42","10,718.88","-0.95","10,649.99","-0.32"
"2019/04/10","14,141.20","-2.90","10,719.83","-2.84","10,650.31","-2.18"
"2019/04/09","14,144.10","1.77","10,722.66","0.72","10,652.49","1.33"
"2019/04/08","14,142.33","6.23","10,721.94","4.12","10,651.16","4.70"
"2019/04/05","14,136.10","-5.86","10,717.82","-6.35","10,646.46","-4.41"
"2019/04/04","14,141.96","3.76","10,724.17","2.24","10,650.88","2.83"
"2019/04/03","14,138.19","-8.23","10,721.93","-6.90","10,648.04","-6.20"
"2019/04/02","14,146.43","9.30","10,728.83","6.46","10,654.24","7.01"
"2019/04/01","14,137.12","-14.07","10,722.37","-11.35","10,647.23","-10.60"
"2019/03/29","14,151.19","-4.86","10,733.72","-5.59","10,657.83","-3.66"
"2019/03/28","14,156.05","17.47","10,739.30","12.68","10,661.49","13.15"
"2019/03/27","14,138.59","20.69","10,726.62","15.14","10,648.34","15.58"
"2019/03/26","14,117.90","3.53","10,711.48","2.06","10,632.76","2.66"
"2019/03/25","14,114.37","13.75","10,709.42","9.85","10,630.10","10.36"
"2019/03/22","14,100.62","0.37","10,699.57","-1.60","10,619.74","0.28"
"2019/03/21","14,100.25","13.78","10,701.17","9.87","10,619.47","10.38"
"2019/03/20","14,086.47","-2.91","10,691.30","-2.85","10,609.09","-2.20"
"2019/03/19","14,089.39","2.10","10,694.15","0.97","10,611.28","1.58"
"2019/03/18","14,087.29","-3.00","10,693.18","-2.89","10,609.71","-2.26"
"2019/03/15","14,090.29","-4.01","10,696.07","-4.87","10,611.96","-3.02"
"2019/03/14","14,094.30","0.30","10,700.94","-0.37","10,614.98","0.23"
"2019/03/13","14,094.00","5.53","10,701.32","3.61","10,614.76","4.16"
"2019/03/12","14,088.47","1.61","10,697.71","0.62","10,610.59","1.21"
"2019/03/11","14,086.86","-1.30","10,697.08","-1.60","10,609.38","-40.32"
"2019/03/08","14,088.16","7.95","10,698.69","4.26","10,649.69","6.01"
"2019/03/07","14,080.21","5.55","10,694.43","3.63","10,643.68","4.19"
"2019/03/06","14,074.66","4.55","10,690.79","2.87","10,639.49","3.44"
"2019/03/05","14,070.11","-3.61","10,687.92","-3.37","10,636.05","-2.73"
"2019/03/04","14,073.72","-2.81","10,691.29","-2.76","10,638.77","-2.13"
"2019/02/28","14,076.53","-1.00","10,694.05","-3.20","10,640.90","-0.76"
"2019/02/27","14,077.53","3.65","10,697.25","2.18","10,641.66","2.76"
"2019/02/26","14,073.88","5.59","10,695.06","3.66","10,638.90","4.22"
"2019/02/25","14,068.30","-4.16","10,691.40","-3.79","10,634.68","-3.15"
"2019/02/22","14,072.46","2.14","10,695.19","-0.19","10,637.82","1.62"
"2019/02/21","14,070.32","-3.17","10,695.38","-3.03","10,636.21","-2.40"
"2019/02/20","14,073.49","-0.83","10,698.42","-1.24","10,638.60","-0.63"
"2019/02/19","14,074.32","1.72","10,699.66","0.71","10,639.23","1.30"
"2019/02/18","14,072.60","-9.04","10,698.95","-7.52","10,637.93","-6.83"
"2019/02/15","14,081.63","6.12","10,706.47","2.86","10,644.76","4.63"
"2019/02/14","14,075.51","5.63","10,703.61","3.70","10,640.13","4.26"
"2019/02/13","14,069.88","-4.64","10,699.91","-4.16","10,635.87","-3.51"
"2019/02/12","14,074.52","-6.32","10,704.07","-5.44","10,639.38","-4.77"
"2019/02/11","14,080.84","5.76","10,709.51","3.79","10,644.16","4.35"
"2019/02/08","14,075.08","10.04","10,705.72","5.85","10,639.80","7.59"
"2019/02/07","14,065.04","0.71","10,699.86","-0.07","10,632.21","0.53"
"2019/02/01","14,064.33","5.79","10,699.93","0.78","10,631.68","4.38"
"2019/01/31","14,058.54","10.25","10,699.15","7.23","10,627.30","7.75"
"2019/01/30","14,048.29","-2.29","10,691.92","-2.36","10,619.55","-1.73"
"2019/01/29","14,050.58","-3.25","10,694.28","-3.10","10,621.28","-2.46"
"2019/01/28","14,053.83","-3.26","10,697.38","-3.10","10,623.74","-2.47"
"2019/01/25","14,057.09","2.14","10,700.48","-0.19","10,626.21","1.62"
"2019/01/24","14,054.95","-1.92","10,700.67","-2.08","10,624.59","-1.45"
"2019/01/23","14,056.87","0.70","10,702.75","-0.07","10,626.04","0.53"
"2019/01/22","14,056.17","10.32","10,702.82","7.29","10,625.51","7.80"
"2019/01/21","14,045.85","1.07","10,695.53","0.21","10,617.71","0.81"
"2019/01/18","14,044.77","-6.85","10,695.32","-7.07","10,616.90","-5.18"
"2019/01/17","14,051.63","-1.37","10,702.38","-1.65","10,622.08","-1.03"
"2019/01/16","14,052.99","-1.91","10,704.04","-2.07","10,623.11","-1.45"
"2019/01/15","14,054.90","-0.28","10,706.11","-0.82","10,624.55","-0.21"
"2019/01/14","14,055.18","7.34","10,706.93","5.01","10,624.76","5.55"
"2019/01/11","14,047.84","-4.98","10,701.92","-5.63","10,619.21","-3.76"
"2019/01/10","14,052.82","11.89","10,707.56","8.48","10,622.98","8.99"
"2019/01/09","14,040.93","1.74","10,699.07","0.73","10,613.99","1.32"
"2019/01/08","14,039.19","-3.94","10,698.35","-3.62","10,612.67","-2.98"
"2019/01/07","14,043.13","-4.82","10,701.97","-4.30","10,615.65","-3.64"
"2019/01/04","14,047.95","10.16","10,706.27","5.94","10,619.30","7.68"
"2019/01/03","14,037.79","-0.34","10,700.32","-0.87","10,611.62","-0.25"
"2019/01/02","14,038.12","9.22","10,701.19","6.44","10,611.87","6.97"
