년/월/일,총수익지수,전일대비,순가격지수,전일대비,시장가격지수,전일대비
"2017/09/29","13,605.01","12.72","10,611.31","4.71","10,542.64","9.86"
"2017/09/28","13,592.29","0.24","10,606.60","-0.29","10,532.78","0.18"
"2017/09/27","13,592.05","-26.67","10,606.89","-21.36","10,532.59","-20.67"
"2017/09/26","13,618.72","-17.25","10,628.25","-13.99","10,553.26","-13.37"
"2017/09/25","13,635.97","-4.99","10,642.23","-4.38","10,566.63","-3.86"
"2017/09/22","13,640.96","7.60","10,646.62","4.52","10,570.50","5.89"
"2017/09/21","13,633.36","-3.46","10,642.10","-3.19","10,564.61","-2.68"
"2017/09/20","13,636.82","5.80","10,645.28","4.06","10,567.29","4.49"
"2017/09/19","13,631.02","-14.37","10,641.22","-11.73","10,562.80","-11.13"
"2017/09/18","13,645.39","-2.07","10,652.95","-2.07","10,573.93","-1.60"
"2017/09/15","13,647.46","0.91","10,655.02","-0.65","10,575.53","0.71"
"2017/09/14","13,646.55","0.96","10,655.67","0.30","10,574.83","0.74"
"2017/09/13","13,645.59","3.99","10,655.37","2.67","10,574.09","3.09"
"2017/09/12","13,641.60","1.55","10,652.70","0.76","10,570.99","1.20"
"2017/09/11","13,640.05","-2.17","10,651.94","-2.16","10,569.79","-34.82"
"2017/09/08","13,642.22","12.35","10,654.10","8.34","10,604.61","9.60"
"2017/09/07","13,629.87","2.12","10,645.76","1.21","10,595.02","1.65"
"2017/09/06","13,627.76","3.11","10,644.54","1.99","10,593.37","2.42"
"2017/09/05","13,624.64","2.54","10,642.55","1.54","10,590.95","1.97"
"2017/09/04","13,622.11","-10.54","10,641.01","-8.72","10,588.98","-8.19"
"2017/09/01","13,632.64","1.01","10,649.73","-0.56","10,597.17","0.78"
"2017/08/31","13,631.64","1.48","10,650.29","0.71","10,596.39","1.15"
"2017/08/30","13,630.16","7.19","10,649.58","5.20","10,595.24","5.59"
"2017/08/29","13,622.97","-4.68","10,644.38","-4.12","10,589.65","-3.64"
"2017/08/28","13,627.64","0.77","10,648.51","0.15","10,593.28","0.60"
"2017/08/25","13,626.87","16.67","10,648.35","11.74","10,592.69","12.96"
"2017/08/24","13,610.20","-1.21","10,636.61","-1.40","10,579.72","-0.94"
"2017/08/23","13,611.41","5.43","10,638.01","3.81","10,580.66","4.22"
"2017/08/22","13,605.98","-4.01","10,634.20","-3.60","10,576.44","-3.11"
"2017/08/21","13,609.99","-0.23","10,637.79","-0.63","10,579.56","-0.18"
"2017/08/18","13,610.22","3.92","10,638.43","1.72","10,579.74","3.04"
"2017/08/17","13,606.30","8.77","10,636.70","6.44","10,576.70","6.82"
"2017/08/16","13,597.53","-6.51","10,630.27","-5.56","10,569.88","-5.06"
"2017/08/14","13,604.04","0.03","10,635.83","-0.88","10,574.94","0.02"
"2017/08/11","13,604.01","4.00","10,636.70","1.79","10,574.91","3.11"
"2017/08/10","13,600.02","7.90","10,634.92","5.76","10,571.81","6.14"
"2017/08/09","13,592.11","-11.60","10,629.16","-9.56","10,565.67","-9.02"
"2017/08/08","13,603.72","-10.35","10,638.72","-8.57","10,574.68","-8.04"
"2017/08/07","13,614.06","-10.44","10,647.30","-8.65","10,582.73","-8.12"
"2017/08/04","13,624.51","1.95","10,655.95","0.18","10,590.85","1.51"
"2017/08/03","13,622.56","-1.28","10,655.77","-1.45","10,589.33","-0.99"
"2017/08/02","13,623.84","2.58","10,657.23","1.57","10,590.33","2.00"
"2017/08/01","13,621.26","-4.85","10,655.65","-4.26","10,588.32","-3.77"
"2017/07/31","13,626.12","-0.87","10,659.92","-1.14","10,592.10","-0.68"
"2017/07/28","13,626.99","-1.61","10,661.05","-2.61","10,592.78","-1.25"
"2017/07/27","13,628.60","9.00","10,663.67","6.62","10,594.03","7.00"
"2017/07/26","13,619.60","-6.24","10,657.05","-5.35","10,587.03","-4.85"
"2017/07/25","13,625.84","5.47","10,662.39","3.85","10,591.88","4.26"
"2017/07/24","13,620.36","1.17","10,658.55","0.47","10,587.62","0.91"
"2017/07/21","13,619.19","7.85","10,658.08","4.81","10,586.71","6.10"
"2017/07/20","13,611.34","5.08","10,653.26","3.54","10,580.61","3.95"
"2017/07/19","13,606.26","0.66","10,649.72","0.07","10,576.66","0.51"
"2017/07/18","13,605.60","5.20","10,649.66","3.63","10,576.15","4.04"
"2017/07/17","13,600.40","-4.89","10,646.02","-4.29","10,572.11","-3.80"
"2017/07/14","13,605.29","0.01","10,650.31","-1.35","10,575.91","0.00"
"2017/07/13","13,605.29","8.55","10,651.66","6.27","10,575.90","6.65"
"2017/07/12","13,596.73","1.19","10,645.39","0.49","10,569.25","0.93"
"2017/07/11","13,595.54","-0.83","10,644.91","-1.10","10,568.33","-0.64"
"2017/07/10","13,596.37","12.50","10,646.01","9.37","10,568.97","9.72"
"2017/07/07","13,583.87","-5.98","10,636.64","-6.05","10,559.26","-4.65"
"2017/07/06","13,589.85","-3.44","10,642.69","-3.15","10,563.91","-2.67"
"2017/07/05","13,593.29","-3.19","10,645.84","-2.95","10,566.58","-2.48"
"2017/07/04","13,596.48","-9.87","10,648.79","-8.20","10,569.06","-7.67"
"2017/07/03","13,606.35","-3.36","10,656.99","-3.09","10,576.73","-2.62"
"2017/06/30","13,609.71","3.59","10,660.09","1.47","10,579.34","2.79"
"2017/06/29","13,606.12","2.81","10,658.62","1.76","10,576.55","2.19"
"2017/06/28","13,603.31","-15.97","10,656.86","-12.99","10,574.36","-12.41"
"2017/06/27","13,619.27","2.63","10,669.85","1.62","10,586.78","2.05"
"2017/06/26","13,616.64","1.66","10,668.23","0.85","10,584.73","1.29"
"2017/06/23","13,614.99","6.06","10,667.38","3.41","10,583.44","4.71"
"2017/06/22","13,608.92","-6.40","10,663.97","-5.47","10,578.73","-4.97"
"2017/06/21","13,615.32","-2.25","10,669.44","-2.22","10,583.70","-1.75"
"2017/06/20","13,617.57","0.63","10,671.66","0.05","10,585.45","0.49"
"2017/06/19","13,616.94","7.35","10,671.61","5.36","10,584.96","5.71"
"2017/06/16","13,609.59","-2.84","10,666.25","-3.45","10,579.25","-2.21"
"2017/06/15","13,612.43","2.84","10,669.70","1.82","10,581.46","2.21"
"2017/06/14","13,609.59","-5.75","10,667.87","-4.92","10,579.25","-4.47"
"2017/06/13","13,615.35","13.09","10,672.79","9.87","10,583.73","10.17"
"2017/06/12","13,602.26","-17.72","10,662.93","-14.31","10,573.55","-13.77"
"2017/06/09","13,619.98","3.55","10,677.23","1.86","10,587.32","-46.17"
"2017/06/08","13,616.43","-5.83","10,675.38","-5.27","10,633.49","-4.55"
"2017/06/07","13,622.26","-0.75","10,680.65","-1.00","10,638.04","-0.58"
"2017/06/05","13,623.01","5.93","10,681.65","3.87","10,638.63","4.63"
"2017/06/02","13,617.08","6.29","10,677.78","3.74","10,634.00","4.91"
"2017/06/01","13,610.79","10.29","10,674.04","7.71","10,629.09","8.03"
"2017/05/31","13,600.50","-4.16","10,666.33","-3.68","10,621.05","-3.24"
"2017/05/30","13,604.66","5.98","10,670.02","4.31","10,624.30","4.67"
"2017/05/29","13,598.67","3.50","10,665.70","2.35","10,619.62","2.73"
"2017/05/26","13,595.18","0.99","10,663.35","-0.44","10,616.89","0.77"
"2017/05/25","13,594.19","6.01","10,663.79","4.33","10,616.12","4.69"
"2017/05/24","13,588.18","-5.66","10,659.46","-4.87","10,611.43","-4.42"
"2017/05/23","13,593.84","5.00","10,664.33","3.54","10,615.85","3.90"
"2017/05/22","13,588.84","-9.01","10,660.79","-7.51","10,611.94","-7.04"
"2017/05/19","13,597.85","9.62","10,668.30","6.37","10,618.98","7.51"
"2017/05/18","13,588.23","0.18","10,661.93","-0.27","10,611.47","0.14"
"2017/05/17","13,588.05","17.22","10,662.20","13.17","10,611.33","13.45"
"2017/05/16","13,570.83","-1.87","10,649.03","-1.88","10,597.88","-1.46"
"2017/05/15","13,572.71","-1.31","10,650.91","-1.44","10,599.34","-1.02"
"2017/05/12","13,574.01","8.86","10,652.35","5.77","10,600.37","6.92"
"2017/05/11","13,565.15","5.04","10,646.58","3.57","10,593.45","3.94"
"2017/05/10","13,560.11","-14.98","10,643.00","-12.22","10,589.51","-11.70"
"2017/05/08","13,575.08","-6.13","10,655.22","-5.65","10,601.20","-4.79"
"2017/05/04","13,581.22","5.47","10,660.87","2.69","10,605.99","4.27"
"2017/05/02","13,575.75","-6.44","10,658.18","-5.89","10,601.72","-5.03"
"2017/04/28","13,582.19","1.96","10,664.07","-0.08","10,606.75","1.53"
"2017/04/27","13,580.23","3.68","10,664.15","2.49","10,605.22","2.87"
"2017/04/26","13,576.56","0.06","10,661.66","-0.36","10,602.35","0.04"
"2017/04/25","13,576.50","7.68","10,662.02","5.65","10,602.31","5.99"
"2017/04/24","13,568.82","-7.60","10,656.37","-6.40","10,596.31","-5.94"
"2017/04/21","13,576.42","-4.58","10,662.77","-4.83","10,602.25","-3.57"
"2017/04/20","13,581.00","1.10","10,667.60","0.46","10,605.82","0.86"
"2017/04/19","13,579.90","3.34","10,667.13","2.23","10,604.96","2.61"
"2017/04/18","13,576.56","4.06","10,664.90","2.80","10,602.35","3.17"
"2017/04/17","13,572.50","-0.91","10,662.11","-1.13","10,599.18","-0.71"
"2017/04/14","13,573.41","1.67","10,663.23","0.10","10,599.90","1.30"
"2017/04/13","13,571.74","7.16","10,663.14","5.24","10,598.59","5.59"
"2017/04/12","13,564.58","2.90","10,657.89","1.88","10,593.00","2.27"
"2017/04/11","13,561.68","15.47","10,656.01","11.79","10,590.73","12.08"
"2017/04/10","13,546.21","-16.20","10,644.22","-13.18","10,578.65","-12.65"
"2017/04/07","13,562.41","1.43","10,657.40","-0.09","10,591.30","1.12"
"2017/04/06","13,560.98","-14.64","10,657.49","-11.95","10,590.18","-11.43"
"2017/04/05","13,575.62","-3.32","10,669.44","-3.03","10,601.62","-2.59"
"2017/04/04","13,578.94","7.57","10,672.46","5.56","10,604.21","5.91"
"2017/04/03","13,571.37","6.61","10,666.90","4.81","10,598.30","5.16"
"2017/03/31","13,564.76","-1.23","10,662.09","-2.18","10,593.14","-0.96"
"2017/03/30","13,565.98","-2.12","10,664.28","-2.08","10,594.10","-1.66"
"2017/03/29","13,568.11","4.47","10,666.35","3.12","10,595.75","3.49"
"2017/03/28","13,563.63","-2.61","10,663.23","-2.47","10,592.26","-2.04"
"2017/03/27","13,566.25","13.26","10,665.70","10.05","10,594.30","10.36"
"2017/03/24","13,552.99","-7.98","10,655.65","-7.51","10,583.94","-6.23"
"2017/03/23","13,560.97","-1.31","10,663.16","-1.44","10,590.18","-1.02"
"2017/03/22","13,562.27","6.04","10,664.59","4.36","10,591.20","4.72"
"2017/03/21","13,556.23","1.38","10,660.24","0.68","10,586.48","1.08"
"2017/03/20","13,554.85","-3.90","10,659.56","-3.53","10,585.40","-3.05"
"2017/03/17","13,558.76","9.90","10,663.09","6.45","10,588.45","7.73"
"2017/03/16","13,548.86","27.86","10,656.64","21.52","10,580.72","21.75"
"2017/03/15","13,521.00","4.08","10,635.12","2.77","10,558.97","3.19"
"2017/03/14","13,516.92","0.01","10,632.35","-0.45","10,555.78","0.01"
"2017/03/13","13,516.91","8.40","10,632.80","6.18","10,555.77","6.56"
"2017/03/10","13,508.51","8.44","10,626.62","5.32","10,549.21","-17.74"
"2017/03/09","13,500.07","-3.58","10,621.30","-3.29","10,566.95","-2.80"
"2017/03/08","13,503.65","6.20","10,624.59","4.44","10,569.75","4.85"
"2017/03/07","13,497.46","-18.43","10,620.15","-15.03","10,564.90","-14.43"
"2017/03/06","13,515.89","-10.24","10,635.18","-8.55","10,579.33","-8.02"
"2017/03/03","13,526.13","4.29","10,643.73","2.03","10,587.34","3.36"
"2017/03/02","13,521.84","-16.81","10,641.70","-13.75","10,583.99","-13.16"
"2017/02/28","13,538.65","0.76","10,655.45","-0.31","10,597.14","0.59"
"2017/02/27","13,537.89","3.07","10,655.76","1.97","10,596.55","2.40"
"2017/02/24","13,534.82","3.83","10,653.79","1.67","10,594.15","3.00"
"2017/02/23","13,530.99","14.90","10,652.12","11.32","10,591.15","11.66"
"2017/02/22","13,516.09","-11.63","10,640.80","-9.65","10,579.49","-9.10"
"2017/02/21","13,527.72","-0.40","10,650.45","-0.77","10,588.59","-0.31"
"2017/02/20","13,528.12","-7.41","10,651.22","-6.32","10,588.90","-5.80"
"2017/02/17","13,535.53","2.28","10,657.54","0.44","10,594.70","1.79"
"2017/02/16","13,533.25","3.49","10,657.10","2.30","10,592.91","2.73"
"2017/02/15","13,529.76","-5.50","10,654.79","-4.81","10,590.18","-4.31"
"2017/02/14","13,535.26","5.38","10,659.60","3.80","10,594.49","4.21"
"2017/02/13","13,529.88","-1.34","10,655.80","-1.51","10,590.28","-1.05"
"2017/02/10","13,531.21","1.49","10,657.31","-0.19","10,591.32","1.17"
"2017/02/09","13,529.72","-3.69","10,657.50","-3.37","10,590.16","-2.89"
"2017/02/08","13,533.41","5.62","10,660.87","3.99","10,593.05","4.40"
"2017/02/07","13,527.79","5.15","10,656.88","3.61","10,588.65","4.03"
"2017/02/06","13,522.65","10.20","10,653.27","7.61","10,584.62","7.99"
"2017/02/03","13,512.45","-2.52","10,645.66","-3.36","10,576.63","-1.97"
"2017/02/02","13,514.96","5.80","10,649.02","4.13","10,578.61","4.54"
"2017/02/01","13,509.16","-5.72","10,644.88","-4.97","10,574.07","-4.47"
"2017/01/31","13,514.88","10.83","10,649.86","8.10","10,578.54","8.47"
"2017/01/26","13,504.06","-18.56","10,641.76","-16.95","10,570.07","-14.52"
"2017/01/25","13,522.61","-5.68","10,658.70","-4.95","10,584.59","-4.45"
"2017/01/24","13,528.29","8.54","10,663.65","6.30","10,589.04","6.68"
"2017/01/23","13,519.76","1.04","10,657.36","0.37","10,582.36","0.82"
"2017/01/20","13,518.71","11.64","10,656.99","7.84","10,581.54","9.11"
"2017/01/19","13,507.07","-10.12","10,649.15","-8.46","10,572.43","-7.92"
"2017/01/18","13,517.20","-7.18","10,657.61","-6.13","10,580.35","-5.62"
"2017/01/17","13,524.38","3.66","10,663.74","2.44","10,585.97","2.87"
"2017/01/16","13,520.72","-6.31","10,661.30","-5.45","10,583.11","-4.94"
"2017/01/13","13,527.03","-1.10","10,666.75","-2.24","10,588.05","-0.86"
"2017/01/12","13,528.13","16.34","10,668.99","12.47","10,588.91","12.79"
"2017/01/11","13,511.79","-3.32","10,656.52","-3.08","10,576.12","-2.60"
"2017/01/10","13,515.11","9.96","10,659.60","7.42","10,578.72","7.80"
"2017/01/09","13,505.14","-11.28","10,652.18","-9.38","10,570.92","-8.83"
"2017/01/06","13,516.43","-12.35","10,661.55","-11.13","10,579.75","-9.66"
"2017/01/05","13,528.77","12.86","10,672.68","9.72","10,589.41","10.07"
"2017/01/04","13,515.91","-2.95","10,662.96","-2.79","10,579.34","-2.31"
"2017/01/03","13,518.86","-1.39","10,665.75","-1.56","10,581.65","-1.09"
"2017/01/02","13,520.25","13.30","10,667.31","10.06","10,582.74","10.41"
